Bridge_structure_number,Stream_name,Location,Date,Side_of_bridge,Northing_iFT,Easting_iFT,Elevation_iFT,Distance_iFT
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485023.79,1243075.82,4630.41,34.75
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485023.74,1243076.32,4630.38,35.25
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485023.68,1243076.81,4630.35,35.74
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485023.62,1243077.31,4630.32,36.25
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485023.57,1243077.81,4630.28,36.75
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485023.51,1243078.3,4630.25,37.24
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485023.45,1243078.8,4630.22,37.75
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485023.4,1243079.3,4630.19,38.25
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485023.34,1243079.79,4630.15,38.74
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485023.29,1243080.29,4630.12,39.25
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485023.28,1243080.34,4630.12,39.3
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485023.23,1243080.84,4630.09,39.8
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485023.18,1243081.34,4630.07,40.3
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485023.14,1243081.83,4630.23,40.79
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485023.09,1243082.33,4630.27,41.3
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485023.04,1243082.83,4630.27,41.8
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485022.99,1243083.33,4630.28,42.3
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485022.94,1243083.82,4630.29,42.79
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485022.9,1243084.32,4630.3,43.3
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485022.85,1243084.82,4630.33,43.8
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485022.8,1243085.32,4630.38,44.3
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485022.75,1243085.81,4630.43,44.79
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485022.7,1243086.31,4630.47,45.3
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485022.66,1243086.81,4630.52,45.8
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485022.61,1243087.31,4630.57,46.3
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485022.56,1243087.81,4630.66,46.8
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485022.51,1243088.3,4630.97,47.29
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485022.46,1243088.8,4631.28,47.8
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485022.42,1243089.25,4631.45,48.25
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485022.42,1243089.75,4631.21,48.75
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485022.42,1243090.25,4630.97,49.25
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485022.42,1243090.75,4630.73,49.75
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485022.42,1243091.25,4630.48,50.25
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485022.42,1243091.75,4630.41,50.75
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485022.42,1243092.25,4630.43,51.25
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485022.42,1243092.75,4630.45,51.75
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485022.42,1243093.25,4630.47,52.25
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485022.42,1243093.75,4630.49,52.75
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485022.42,1243094.25,4630.43,53.25
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485022.42,1243094.75,4630.38,53.75
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485022.42,1243095.25,4630.33,54.25
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485022.42,1243095.75,4630.31,54.75
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485022.42,1243096.25,4630.26,55.25
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485022.42,1243096.75,4630.2,55.75
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485022.42,1243097.25,4630.15,56.25
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485022.42,1243097.75,4630.12,56.75
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485022.42,1243098.25,4630.07,57.25
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485022.42,1243098.75,4629.98,57.75
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485022.42,1243099.25,4629.91,58.25
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485022.42,1243099.3,4629.9,58.3
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485022.39,1243099.8,4629.82,58.8
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485022.35,1243100.3,4629.74,59.3
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485022.32,1243100.8,4629.45,59.8
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485022.28,1243101.3,4629.21,60.3
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485022.25,1243101.79,4629.16,60.79
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485022.21,1243102.29,4629.12,61.3
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485022.18,1243102.79,4629.07,61.8
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485022.14,1243103.29,4629,62.3
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485022.11,1243103.79,4628.93,62.8
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485022.07,1243104.29,4628.86,63.3
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485022.04,1243104.79,4628.62,63.8
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485022,1243105.29,4628.37,64.3
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485021.97,1243105.78,4628.69,64.79
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485021.93,1243106.28,4628.42,65.3
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485021.9,1243106.78,4628.15,65.8
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485021.86,1243107.28,4628.04,66.3
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485021.84,1243107.64,4628.01,66.66
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485021.82,1243108.14,4628.04,67.16
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485021.81,1243108.64,4628.07,67.66
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485021.79,1243109.14,4628.08,68.16
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485021.77,1243109.64,4627.92,68.66
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485021.75,1243110.14,4627.81,69.16
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485021.74,1243110.64,4627.73,69.66
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485021.72,1243111.14,4627.65,70.16
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485021.7,1243111.64,4627.54,70.66
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485021.68,1243112.14,4627.02,71.16
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485021.67,1243112.64,4626.75,71.66
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485021.65,1243113.14,4626.74,72.16
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485021.63,1243113.64,4626.74,72.66
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485021.61,1243114.14,4627.11,73.16
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485021.6,1243114.64,4626.99,73.66
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485021.58,1243115.14,4626.71,74.16
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485021.56,1243115.64,4626.62,74.66
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485021.54,1243116.13,4626.64,75.15
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485021.53,1243116.63,4626.57,75.65
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485021.51,1243117.13,4626.47,76.16
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485021.49,1243117.63,4626.37,76.66
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485021.47,1243118.13,4626.38,77.16
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485021.46,1243118.63,4626.32,77.66
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485021.44,1243119.13,4626.26,78.16
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485021.42,1243119.63,4626.26,78.66
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485021.41,1243120.13,4626.17,79.16
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485021.39,1243120.63,4626.07,79.66
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485021.37,1243121.13,4625.99,80.16
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485021.35,1243121.63,4625.8,80.66
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485021.34,1243122.13,4625.61,81.16
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485021.32,1243122.63,4625.42,81.66
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485021.3,1243123.13,4625.23,82.16
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485021.28,1243123.63,4625.04,82.66
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485021.27,1243124.01,4624.89,83.04
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485021.25,1243124.51,4624.83,83.54
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485021.22,1243125.01,4624.78,84.04
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485021.2,1243125.51,4624.73,84.54
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485021.18,1243126.01,4624.69,85.04
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485021.15,1243126.51,4624.64,85.54
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485021.13,1243127.01,4624.59,86.04
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485021.1,1243127.51,4624.55,86.54
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485021.08,1243128.01,4624.5,87.04
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485021.06,1243128.5,4624.43,87.53
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485021.03,1243129,4624.34,88.04
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485021.01,1243129.5,4624.25,88.54
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485020.99,1243130,4624.15,89.04
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485020.96,1243130.5,4624.06,89.54
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485020.94,1243131,4623.96,90.04
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485020.91,1243131.5,4623.86,90.54
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485020.89,1243132,4623.77,91.04
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",8/16/2023 and 9/06/2023,Upstream,485020.87,1243132.5,4623.67,91.54
