Bridge_structure_number,Stream_name,Location,Date,Side_of_bridge,Northing_iFT,Easting_iFT,Elevation_iFT,Distance_iFT
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968879.97,889680.17,3320.61,167.55
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968889.49,889681.18,3320.06,177.12
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968889.59,889681.19,3320.08,177.22
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968891.02,889681.34,3320.58,178.66
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968891.27,889681.37,3320.58,178.91
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968892.8,889681.53,3320.62,180.45
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968892.84,889681.53,3320.61,180.49
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968894.55,889681.71,3320.02,182.21
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968896.26,889681.89,3320.56,183.93
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968896.32,889681.9,3320.55,183.99
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968898.07,889682.08,3320.52,185.75
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968901.52,889682.45,3320.31,189.22
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968901.73,889682.47,3320.32,189.43
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968903.7,889682.68,3320.2,191.41
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968905.46,889682.86,3320.15,193.18
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968908.02,889683.14,3320.12,195.75
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968908.53,889683.19,3320.1,196.27
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968910.28,889683.37,3319.97,198.02
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968911.76,889683.53,3319.99,199.51
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968912.48,889683.61,3319.88,200.24
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968913.24,889683.69,3319.83,201
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968913.91,889683.76,3319.74,201.68
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968915.3,889683.9,3319.8,203.07
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968916.23,889684,3319.73,204.01
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968917.1,889684.09,3319.74,204.88
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968917.84,889684.17,3319.72,205.63
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968918.62,889684.25,3319.72,206.41
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968919.32,889684.33,3319.75,207.12
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968923.01,889684.72,3319.59,210.83
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968923.67,889684.79,3319.58,211.49
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968924.38,889684.86,3319.53,212.2
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968925.02,889684.93,3319.52,212.85
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968925.72,889685,3319.45,213.55
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968926.69,889685.11,3319.33,214.53
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968932.2,889685.69,3319.22,220.07
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968932.51,889685.72,3319.13,220.38
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968933.01,889685.77,3319.03,220.88
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968933.19,889685.79,3319.12,221.06
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968933.28,889685.8,3318.82,221.15
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968933.88,889685.87,3318.76,221.76
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968934.54,889685.94,3318.7,222.42
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968934.78,889685.96,3318.49,222.66
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968935.01,889685.99,3318.09,222.89
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968935.61,889686.05,3317.9,223.5
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968936.34,889686.13,3317.96,224.23
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968937.22,889686.22,3317.98,225.12
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968937.86,889686.29,3318.13,225.76
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968938.25,889686.33,3318.05,226.15
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968940.11,889686.52,3317.89,228.02
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968940.95,889686.61,3317.91,228.87
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968941.58,889686.68,3317.86,229.5
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968942.08,889686.73,3317.91,230
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968942.21,889686.75,3317.91,230.13
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968942.29,889686.76,3317.93,230.21
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968942.91,889686.82,3317.76,230.84
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968943.56,889686.89,3317.93,231.49
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968944.21,889686.96,3317.86,232.14
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968945.01,889687.04,3317.9,232.95
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968945.73,889687.12,3317.93,233.67
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968946.34,889687.18,3317.93,234.29
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968946.82,889687.23,3317.98,234.77
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968948.29,889687.39,3317.9,236.25
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968948.93,889687.46,3317.84,236.89
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968949.63,889687.53,3317.99,237.59
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968950.33,889687.6,3317.92,238.3
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968951.5,889687.73,3317.86,239.48
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968952,889687.78,3317.79,239.98
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968952.52,889687.84,3317.74,240.5
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968953.4,889687.93,3317.69,241.39
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968953.86,889687.98,3317.72,241.85
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968954.56,889688.05,3317.74,242.55
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968954.66,889688.06,3317.76,242.65
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968960.4,889688.67,3318.55,248.42
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968960.45,889688.67,3318.56,248.47
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968960.48,889688.68,3318.56,248.51
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968960.48,889688.68,3318.56,248.51
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968960.48,889688.68,3318.56,248.51
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968960.52,889688.68,3318.58,248.55
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968963,889688.94,3321.64,251.04
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968964.29,889689.08,3320.74,252.34
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968966.78,889689.34,3321.97,254.84
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968971.19,889689.81,3324.15,259.28
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968973.33,889690.03,3325.19,261.43
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968973.97,889690.1,3325.39,262.07
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968974.68,889690.18,3325.67,262.79
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968975.83,889690.3,3326.33,263.94
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968977.17,889690.44,3326.97,265.29
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968978.41,889690.57,3327.69,266.54
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968981.58,889690.91,3329.45,269.72
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968983.95,889691.16,3330.29,272.11
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968986.36,889691.41,3331.7,274.53
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968988.75,889691.66,3332.84,276.93
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Upstream,968992.6,889692.07,3333.76,280.8
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Downstream,968729.69,889636.25,3331.64,16
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Downstream,968729.87,889636.27,3331.63,16.18
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Downstream,968735.12,889636.82,3329.01,21.46
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Downstream,968742.84,889637.64,3326.95,29.22
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Downstream,968753.52,889638.77,3324.11,39.96
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Downstream,968767.64,889640.26,3322.67,54.16
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",9/22/2015,Downstream,968769.66,889640.48,3322.49,56.19
