Bridge_structure_number,Stream_name,Location,Date,Side_of_bridge,Northing_iFT,Easting_iFT,Elevation_iFT,Distance_iFT
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485022.1400,1243098.6600,4630.19,59.29
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485022.0900,1243099.5900,4629.98,60.22
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485022.0100,1243100.7700,4629.23,61.40
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485021.9800,1243101.2800,4629.19,61.91
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485021.9100,1243102.4500,4629.12,63.09
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485021.8400,1243103.5600,4629.01,64.20
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485021.7900,1243104.2900,4628.91,64.93
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485021.7700,1243104.6900,4628.87,65.33
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485021.7200,1243105.5200,4628.83,66.16
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485021.6100,1243107.2600,4628.66,67.91
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485021.6100,1243107.3100,4628.65,67.96
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485021.5400,1243108.4000,4628.69,69.05
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485021.4600,1243109.6100,4628.61,70.26
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485021.4000,1243110.7100,4628.40,71.36
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485021.3600,1243111.2200,4628.33,71.87
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485021.3600,1243111.3100,4628.33,71.96
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485021.2900,1243112.3400,4628.23,73.00
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485021.1900,1243114.0400,4627.88,74.70
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485021.1300,1243115.0600,4627.58,75.72
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485021.0400,1243116.4200,4627.15,77.08
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485020.8800,1243118.9700,4626.55,79.64
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485020.8700,1243119.1700,4626.49,79.84
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485020.8600,1243119.2700,4626.46,79.94
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485020.8600,1243119.3200,4626.47,79.99
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485020.7600,1243121.0000,4626.03,81.67
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485020.6800,1243122.2700,4625.91,82.94
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485020.5700,1243124.0600,4625.47,84.74
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485020.4900,1243125.2800,4625.35,85.96
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485020.4600,1243125.7200,4625.25,86.40
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485020.4600,1243125.8400,4625.40,86.52
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485020.4500,1243125.9900,4625.34,86.67
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485020.4200,1243126.4000,4625.22,87.08
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485020.3900,1243126.9100,4625.09,87.59
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485020.3800,1243127.0400,4625.35,87.72
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485020.3700,1243127.2300,4625.21,87.91
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485020.3400,1243127.7900,4625.50,88.48
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485020.3300,1243127.8100,4625.50,88.50
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485020.3000,1243128.3500,4625.53,89.04
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485020.2600,1243128.9300,4625.55,89.62
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485020.2300,1243129.4200,4625.64,90.11
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485020.2200,1243129.6100,4625.65,90.30
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485020.2200,1243129.6100,4625.65,90.30
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485020.2200,1243129.6100,4625.65,90.30
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485020.1700,1243130.3800,4625.28,91.07
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485020.1200,1243131.3200,4625.82,92.01
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485020.0200,1243132.8200,4625.44,93.52
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485019.8800,1243135.0500,4623.69,95.75
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485019.7800,1243136.6700,4623.36,97.37
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485019.7800,1243136.7100,4623.37,97.41
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485019.7800,1243136.7200,4623.37,97.42
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485019.6800,1243138.3800,4623.14,99.09
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485019.6800,1243138.3900,4623.14,99.10
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485019.6800,1243138.3900,4623.14,99.10
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485019.6700,1243138.5200,4623.16,99.23
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485019.5700,1243140.1200,4622.99,100.83
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485019.4800,1243141.5600,4622.80,102.27
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485019.4800,1243141.6000,4622.76,102.31
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485019.4800,1243141.6300,4622.77,102.34
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485019.3800,1243143.2500,4622.49,103.97
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485019.2400,1243145.4300,4622.82,106.15
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485019.1800,1243146.4500,4622.67,107.17
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485019.0600,1243148.2800,4622.45,109.01
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485019.0600,1243148.3800,4622.44,109.11
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485018.9900,1243149.4300,4622.38,110.16
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485018.9400,1243150.2500,4622.53,110.98
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485018.8900,1243151.1300,4622.63,111.86
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485018.8200,1243152.1400,4622.69,112.87
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485018.7300,1243153.5900,4622.53,114.33
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485018.7100,1243154.0300,4622.59,114.77
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485018.6500,1243154.9000,4622.61,115.64
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485018.6000,1243155.7200,4622.55,116.46
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485018.5500,1243156.5200,4622.49,117.26
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485018.5000,1243157.3400,4622.43,118.08
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485018.4200,1243158.6200,4622.39,119.37
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485018.4100,1243158.8400,4622.44,119.59
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485018.3600,1243159.5500,4622.41,120.30
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485018.3100,1243160.4500,4622.52,121.20
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485018.2900,1243160.6500,4622.62,121.40
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485018.2800,1243160.8700,4622.59,121.62
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485018.2700,1243161.0100,4622.60,121.76
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485018.2300,1243161.7100,4622.36,122.46
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485018.2200,1243161.9000,4622.44,122.65
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485018.2000,1243162.1200,4622.55,122.87
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485018.2000,1243162.2300,4622.55,122.98
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485018.1800,1243162.4300,4622.42,123.19
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485018.1700,1243162.6300,4622.24,123.39
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485018.1600,1243162.8500,4622.57,123.61
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485018.1500,1243162.9200,4622.57,123.68
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485018.1400,1243163.1300,4622.50,123.89
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485018.1300,1243163.3400,4622.41,124.10
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485018.1100,1243163.5700,4622.35,124.33
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485018.1100,1243163.6100,4622.36,124.37
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485018.1100,1243163.6600,4622.37,124.42
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485018.1000,1243163.8000,4622.37,124.56
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485018.0800,1243164.1000,4622.40,124.86
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485018.0800,1243164.1300,4622.42,124.89
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485018.0600,1243164.4900,4622.40,125.25
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485018.0600,1243164.5100,4622.34,125.27
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485018.0400,1243164.7200,4622.24,125.48
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485018.0300,1243164.9100,4622.25,125.67
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485018.0100,1243165.3200,4622.27,126.08
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485017.9400,1243166.4400,4622.24,127.20
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485017.9100,1243166.8000,4622.18,127.56
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485017.8900,1243167.1100,4622.18,127.88
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485017.8900,1243167.2200,4622.12,127.99
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485017.8700,1243167.4300,4622.12,128.20
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485017.8500,1243167.8400,4622.02,128.61
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485017.8200,1243168.2800,4621.96,129.05
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485017.8100,1243168.4800,4621.93,129.25
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485017.7100,1243170.1100,4621.79,130.88
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485017.7100,1243170.1300,4621.78,130.90
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485017.7000,1243170.1800,4621.79,130.95
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485017.7000,1243170.1800,4621.79,130.95
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485017.7000,1243170.1800,4621.79,130.95
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485017.7000,1243170.1800,4621.79,130.95
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485017.7000,1243170.1800,4621.79,130.95
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485017.7000,1243170.1800,4621.79,130.95
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485017.7000,1243170.1800,4621.79,130.95
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485017.7000,1243170.1800,4621.79,130.95
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485017.7000,1243170.1900,4621.79,130.96
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485017.7000,1243170.1900,4621.79,130.96
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485017.7000,1243170.1900,4621.79,130.96
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485017.6900,1243170.3800,4621.80,131.15
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485017.6100,1243171.6600,4621.97,132.44
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485017.6000,1243171.9100,4622.04,132.69
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485017.5700,1243172.3600,4622.06,133.14
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485017.5200,1243173.1800,4621.81,133.96
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485017.5000,1243173.4600,4621.70,134.24
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485017.5000,1243173.5100,4621.71,134.29
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485017.4300,1243174.6300,4622.10,135.41
P00049 027+0.541,Beaverhead River,"At Twin Bridges, Montana",7/24/2019,Upstream,485017.4200,1243174.7500,4622.10,135.53
