Bridge_structure_number,Stream_name,Location,Date,Side_of_bridge,Northing_iFT,Easting_iFT,Elevation_iFT,Distance_iFT
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",11/7/2012,Upstream,1556451.784,1168004.345,3939.45,54.35
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",11/7/2012,Upstream,1556450.299,1168006.723,3939.31,57.16
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",11/7/2012,Upstream,1556448.285,1168009.949,3939.8,60.96
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",11/7/2012,Upstream,1556446.375,1168013.007,3939.26,64.57
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",11/7/2012,Upstream,1556444.721,1168015.656,3939.12,67.69
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",11/7/2012,Upstream,1556442.743,1168018.824,3940.12,71.42
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",11/7/2012,Upstream,1556441.633,1168020.601,3939.74,73.52
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",11/7/2012,Upstream,1556431.769,1168036.399,3938.89,92.14
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",11/7/2012,Upstream,1556430.491,1168038.447,3939.85,94.56
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",11/7/2012,Upstream,1556428.974,1168040.876,3940.37,97.42
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",11/7/2012,Upstream,1556427.349,1168043.479,3940.69,100.49
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",11/7/2012,Upstream,1556426.185,1168045.343,3941.26,102.69
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",11/7/2012,Upstream,1556425.827,1168045.916,3941.32,103.36
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",11/7/2012,Upstream,1556424.974,1168047.281,3941.53,104.97
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",11/7/2012,Upstream,1556423.597,1168049.487,3941.82,107.57
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",11/7/2012,Upstream,1556422.491,1168051.259,3941.97,109.66
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",11/7/2012,Upstream,1556421.343,1168053.098,3942.21,111.83
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",11/7/2012,Upstream,1556420.137,1168055.029,3942.31,114.11
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",11/7/2012,Upstream,1556419.319,1168056.339,3942.45,115.65
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",11/7/2012,Upstream,1556417.746,1168058.857,3942.54,118.62
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",11/7/2012,Upstream,1556416.229,1168061.288,3942.73,121.49
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",11/7/2012,Upstream,1556414.774,1168063.617,3943.25,124.23
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",11/7/2012,Upstream,1556412.976,1168066.497,3944.57,127.63
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",11/7/2012,Upstream,1556412.536,1168067.201,3945.31,128.46
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",11/7/2012,Upstream,1556410.981,1168069.691,3946.06,131.39
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",11/7/2012,Upstream,1556409.807,1168071.573,3946.72,133.61
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",11/7/2012,Upstream,1556407.143,1168075.839,3946.74,138.64
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",11/7/2012,Upstream,1556404.903,1168079.426,3946.59,142.87
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",11/7/2012,Upstream,1556402.535,1168083.219,3946.38,147.34
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",11/7/2012,Upstream,1556400.777,1168086.035,3946.18,150.66
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",11/7/2012,Upstream,1556400.358,1168086.705,3946.03,151.45
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",11/7/2012,Upstream,1556399.289,1168088.417,3946.08,153.47
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",11/7/2012,Upstream,1556398.451,1168089.758,3946.18,155.05
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",11/7/2012,Upstream,1556397.247,1168091.687,3946.17,157.32
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",11/7/2012,Upstream,1556391.69,1168100.586,3945.29,167.82
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",11/7/2012,Upstream,1556390.234,1168102.919,3945.39,170.57
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",11/7/2012,Upstream,1556389.177,1168104.612,3945.26,172.56
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",11/7/2012,Upstream,1556388.227,1168106.133,3945.34,174.36
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",11/7/2012,Upstream,1556374.805,1168127.629,3951.18,199.7
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",11/7/2012,Upstream,1556374.296,1168128.444,3951.55,200.66
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",11/7/2012,Upstream,1556373.776,1168129.276,3951.91,201.64
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",11/7/2012,Upstream,1556373.451,1168129.797,3952.31,202.25
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",11/7/2012,Upstream,1556372.901,1168130.678,3952.67,203.29
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",11/7/2012,Upstream,1556371.667,1168132.654,3954.27,205.62
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",11/7/2012,Upstream,1556371.32,1168133.21,3954.65,206.28
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",11/7/2012,Upstream,1556371.075,1168133.603,3955.06,206.74
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",11/7/2012,Upstream,1556370.759,1168134.108,3955.45,207.34
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",11/7/2012,Upstream,1556370.654,1168134.277,3955.87,207.54
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",11/7/2012,Upstream,1556370.011,1168135.307,3956.21,208.75
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",11/7/2012,Upstream,1556369.535,1168136.068,3956.58,209.65
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",11/7/2012,Upstream,1556369.021,1168136.892,3956.94,210.62
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",11/7/2012,Upstream,1556368.892,1168137.098,3957.35,210.86
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",11/7/2012,Upstream,1556368.247,1168138.132,3957.7,212.08
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",11/7/2012,Upstream,1556367.869,1168138.737,3958.07,212.79
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",11/7/2012,Upstream,1556367.441,1168139.423,3959.29,213.6
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",11/7/2012,Upstream,1556367.338,1168139.587,3959.69,213.8
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",11/7/2012,Upstream,1556367.57,1168139.216,3958.46,213.36
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",11/7/2012,Upstream,1556366.921,1168140.255,3960.06,214.58
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",11/7/2012,Upstream,1556366.536,1168140.871,3960.43,215.31
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",11/7/2012,Upstream,1556366.113,1168141.55,3960.79,216.11
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",11/7/2012,Upstream,1556365.897,1168141.896,3961.18,216.52
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",11/7/2012,Upstream,1556365.594,1168142.381,3961.55,217.09
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",11/7/2012,Upstream,1556365.269,1168142.901,3961.93,217.7
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",11/7/2012,Upstream,1556364.873,1168143.535,3962.69,218.45
P00050 007+0.562-1,Cougar Creek,"7 miles north West Yellowstone, Montana",10/17/2012,Downstream,193980.742,1549451.302,6566.04,5
P00050 007+0.562-1,Cougar Creek,"7 miles north West Yellowstone, Montana",10/17/2012,Downstream,193982.3657,1549451.355,6564.69,6.62
P00050 007+0.562-1,Cougar Creek,"7 miles north West Yellowstone, Montana",10/17/2012,Downstream,193982.8491,1549451.371,6564.37,7.11
P00050 007+0.562-1,Cougar Creek,"7 miles north West Yellowstone, Montana",10/17/2012,Downstream,193984.1016,1549451.412,6563.51,8.36
P00050 007+0.562-1,Cougar Creek,"7 miles north West Yellowstone, Montana",10/17/2012,Downstream,193984.1992,1549451.415,6562.99,8.46
P00050 007+0.562-1,Cougar Creek,"7 miles north West Yellowstone, Montana",10/17/2012,Downstream,193985.5761,1549451.461,6562.31,9.84
P00050 007+0.562-1,Cougar Creek,"7 miles north West Yellowstone, Montana",10/17/2012,Downstream,193986.0766,1549451.477,6562.04,10.34
P00050 007+0.562-1,Cougar Creek,"7 miles north West Yellowstone, Montana",10/17/2012,Downstream,193986.6154,1549451.495,6561.37,10.88
P00050 007+0.562-1,Cougar Creek,"7 miles north West Yellowstone, Montana",10/17/2012,Downstream,193988.0172,1549451.541,6560.63,12.28
P00050 007+0.562-1,Cougar Creek,"7 miles north West Yellowstone, Montana",10/17/2012,Downstream,193990.1894,1549451.612,6559.16,14.45
P00050 007+0.562-1,Cougar Creek,"7 miles north West Yellowstone, Montana",10/17/2012,Downstream,193991.2292,1549451.646,6558.91,15.49
P00050 007+0.562-1,Cougar Creek,"7 miles north West Yellowstone, Montana",10/17/2012,Downstream,193992.6525,1549451.693,6558.89,16.92
P00050 007+0.562-1,Cougar Creek,"7 miles north West Yellowstone, Montana",10/17/2012,Downstream,193993.3253,1549451.715,6559.06,17.59
P00050 007+0.562-1,Cougar Creek,"7 miles north West Yellowstone, Montana",10/17/2012,Downstream,193993.6542,1549451.726,6558.58,17.92
P00050 007+0.562-1,Cougar Creek,"7 miles north West Yellowstone, Montana",10/17/2012,Downstream,193994.9067,1549451.767,6558.4,19.17
P00050 007+0.562-1,Cougar Creek,"7 miles north West Yellowstone, Montana",10/17/2012,Downstream,193995.0987,1549451.773,6558.82,19.36
P00050 007+0.562-1,Cougar Creek,"7 miles north West Yellowstone, Montana",10/17/2012,Downstream,193995.3723,1549451.782,6558.7,19.64
P00050 007+0.562-1,Cougar Creek,"7 miles north West Yellowstone, Montana",10/17/2012,Downstream,193995.574,1549451.789,6558.57,19.84
P00050 007+0.562-1,Cougar Creek,"7 miles north West Yellowstone, Montana",10/17/2012,Downstream,193996.2277,1549451.81,6558.42,20.49
P00050 007+0.562-1,Cougar Creek,"7 miles north West Yellowstone, Montana",10/17/2012,Downstream,193996.6259,1549451.823,6557.77,20.89
P00050 007+0.562-1,Cougar Creek,"7 miles north West Yellowstone, Montana",10/17/2012,Downstream,193996.9678,1549451.834,6557.75,21.23
P00050 007+0.562-1,Cougar Creek,"7 miles north West Yellowstone, Montana",10/17/2012,Downstream,193998.708,1549451.892,6557.64,22.98
P00050 007+0.562-1,Cougar Creek,"7 miles north West Yellowstone, Montana",10/17/2012,Downstream,194001.7489,1549451.991,6557.53,26.02
P00050 007+0.562-1,Cougar Creek,"7 miles north West Yellowstone, Montana",10/17/2012,Downstream,194002.9588,1549452.031,6557.56,27.23
P00050 007+0.562-1,Cougar Creek,"7 miles north West Yellowstone, Montana",10/17/2012,Downstream,194004.9851,1549452.097,6557.61,29.26
P00050 007+0.562-1,Cougar Creek,"7 miles north West Yellowstone, Montana",10/17/2012,Downstream,194007.086,1549452.166,6557.93,31.36
P00050 007+0.562-1,Cougar Creek,"7 miles north West Yellowstone, Montana",10/17/2012,Downstream,194007.8113,1549452.19,6557.99,32.08
P00050 007+0.562-1,Cougar Creek,"7 miles north West Yellowstone, Montana",10/17/2012,Downstream,194009.1148,1549452.233,6558.15,33.39
P00050 007+0.562-1,Cougar Creek,"7 miles north West Yellowstone, Montana",10/17/2012,Downstream,194010.1904,1549452.268,6558.85,34.46
P00050 007+0.562-1,Cougar Creek,"7 miles north West Yellowstone, Montana",10/17/2012,Downstream,194010.8005,1549452.288,6559.38,35.07
P00050 007+0.562-1,Cougar Creek,"7 miles north West Yellowstone, Montana",10/17/2012,Downstream,194011.8395,1549452.322,6559.65,36.11
P00050 007+0.562-1,Cougar Creek,"7 miles north West Yellowstone, Montana",10/17/2012,Downstream,194012.1897,1549452.334,6560.48,36.46
P00050 007+0.562-1,Cougar Creek,"7 miles north West Yellowstone, Montana",10/17/2012,Downstream,194014.1075,1549452.397,6562.24,38.38
P00050 007+0.562-1,Cougar Creek,"7 miles north West Yellowstone, Montana",10/17/2012,Downstream,194015.2764,1549452.435,6562.93,39.55
P00050 007+0.562-1,Cougar Creek,"7 miles north West Yellowstone, Montana",10/17/2012,Downstream,194016.641,1549452.48,6564,40.92
P00050 007+0.562-1,Cougar Creek,"7 miles north West Yellowstone, Montana",10/17/2012,Downstream,194016.9533,1549452.49,6565.35,41.23
P00050 007+0.562-1,Cougar Creek,"7 miles north West Yellowstone, Montana",10/17/2012,Downstream,194018.0694,1549452.527,6566.53,42.35
P00050 007+0.562-1,Cougar Creek,"7 miles north West Yellowstone, Montana",10/17/2012,Downstream,194019.2174,1549452.564,6567.72,43.5
P00050 007+0.562-1,Cougar Creek,"7 miles north West Yellowstone, Montana",10/17/2012,Downstream,194021.857,1549452.651,6569.71,46.14
P00050 007+0.562-1,Cougar Creek,"7 miles north West Yellowstone, Montana",10/17/2012,Downstream,194023.564,1549452.707,6569.97,47.85
S00370 000+0.5361,Bitterroot River," 2 miles northeast Victor, Montana",7/25/2012,Upstream,834101.76,803852.48,3324.29,29
S00370 000+0.5361,Bitterroot River," 2 miles northeast Victor, Montana",7/25/2012,Upstream,834101.73,803852.81,3325.05,29.33
S00370 000+0.5361,Bitterroot River," 2 miles northeast Victor, Montana",7/25/2012,Upstream,834101.54,803854.99,3325.38,31.52
S00370 000+0.5361,Bitterroot River," 2 miles northeast Victor, Montana",7/25/2012,Upstream,834101.5,803855.47,3325.24,32
S00370 000+0.5361,Bitterroot River," 2 miles northeast Victor, Montana",7/25/2012,Upstream,834101.41,803856.61,3324.76,33.14
S00370 000+0.5361,Bitterroot River," 2 miles northeast Victor, Montana",7/25/2012,Upstream,834101.28,803858.1,3323.49,34.64
S00370 000+0.5361,Bitterroot River," 2 miles northeast Victor, Montana",7/25/2012,Upstream,834101.14,803859.79,3322.76,36.34
S00370 000+0.5361,Bitterroot River," 2 miles northeast Victor, Montana",7/25/2012,Upstream,834101.07,803860.53,3322.39,37.08
S00370 000+0.5361,Bitterroot River," 2 miles northeast Victor, Montana",7/25/2012,Upstream,834101.03,803861.08,3322.6,37.63
S00370 000+0.5361,Bitterroot River," 2 miles northeast Victor, Montana",7/25/2012,Upstream,834100.99,803861.55,3322.71,38.1
S00370 000+0.5361,Bitterroot River," 2 miles northeast Victor, Montana",7/25/2012,Upstream,834100.96,803861.91,3322.33,38.46
S00370 000+0.5361,Bitterroot River," 2 miles northeast Victor, Montana",7/25/2012,Upstream,834100.92,803862.36,3321.45,38.92
S00370 000+0.5361,Bitterroot River," 2 miles northeast Victor, Montana",7/25/2012,Upstream,834100.9,803862.62,3321.38,39.18
S00370 000+0.5361,Bitterroot River," 2 miles northeast Victor, Montana",7/25/2012,Upstream,834100.88,803862.84,3321.36,39.4
S00370 000+0.5361,Bitterroot River," 2 miles northeast Victor, Montana",7/25/2012,Upstream,834100.86,803863.03,3321.43,39.59
S00370 000+0.5361,Bitterroot River," 2 miles northeast Victor, Montana",7/25/2012,Upstream,834100.85,803863.21,3321.48,39.77
S00370 000+0.5361,Bitterroot River," 2 miles northeast Victor, Montana",7/25/2012,Upstream,834100.81,803863.63,3321.63,40.19
S00370 000+0.5361,Bitterroot River," 2 miles northeast Victor, Montana",7/25/2012,Upstream,834100.74,803864.42,3321.3,40.98
S00370 000+0.5361,Bitterroot River," 2 miles northeast Victor, Montana",7/25/2012,Upstream,834100.62,803865.89,3320.69,42.46
S00370 000+0.5361,Bitterroot River," 2 miles northeast Victor, Montana",7/25/2012,Upstream,834100.47,803867.64,3320.56,44.22
S00370 000+0.5361,Bitterroot River," 2 miles northeast Victor, Montana",7/25/2012,Upstream,834100.36,803868.94,3320.33,45.52
S00370 000+0.5361,Bitterroot River," 2 miles northeast Victor, Montana",7/25/2012,Upstream,834100.27,803869.98,3320.14,46.56
S00370 000+0.5361,Bitterroot River," 2 miles northeast Victor, Montana",7/25/2012,Upstream,834100.15,803871.38,3320.09,47.97
S00370 000+0.5361,Bitterroot River," 2 miles northeast Victor, Montana",7/25/2012,Upstream,834099.99,803873.31,3319.44,49.91
S00370 000+0.5361,Bitterroot River," 2 miles northeast Victor, Montana",7/25/2012,Upstream,834099.97,803873.52,3319.4,50.12
S00370 000+0.5361,Bitterroot River," 2 miles northeast Victor, Montana",7/25/2012,Upstream,834099.87,803874.74,3319.12,51.34
S00370 000+0.5361,Bitterroot River," 2 miles northeast Victor, Montana",7/25/2012,Upstream,834099.78,803875.73,3319.63,52.33
S00370 000+0.5361,Bitterroot River," 2 miles northeast Victor, Montana",7/25/2012,Upstream,834099.65,803877.26,3318.86,53.87
S00370 000+0.5361,Bitterroot River," 2 miles northeast Victor, Montana",7/25/2012,Upstream,834099.54,803878.61,3318.96,55.22
S00370 000+0.5361,Bitterroot River," 2 miles northeast Victor, Montana",7/25/2012,Upstream,834099.41,803880.08,3318.52,56.7
S00370 000+0.5361,Bitterroot River," 2 miles northeast Victor, Montana",7/25/2012,Upstream,834099.37,803880.55,3318.64,57.17
S00370 000+0.5361,Bitterroot River," 2 miles northeast Victor, Montana",7/25/2012,Upstream,834099.3,803881.48,3318.36,58.1
S00370 000+0.5361,Bitterroot River," 2 miles northeast Victor, Montana",7/25/2012,Upstream,834099.22,803882.4,3318.51,59.03
S00370 000+0.5361,Bitterroot River," 2 miles northeast Victor, Montana",7/25/2012,Upstream,834099.13,803883.39,3318.39,60.02
S00370 000+0.5361,Bitterroot River," 2 miles northeast Victor, Montana",7/25/2012,Upstream,834099.06,803884.31,3318.38,60.94
S00370 000+0.5361,Bitterroot River," 2 miles northeast Victor, Montana",7/25/2012,Upstream,834098.85,803886.69,3317.99,63.33
S00370 000+0.5361,Bitterroot River," 2 miles northeast Victor, Montana",7/25/2012,Upstream,834098.77,803887.65,3318.09,64.3
S00370 000+0.5361,Bitterroot River," 2 miles northeast Victor, Montana",7/25/2012,Upstream,834098.68,803888.69,3318.14,65.34
S00370 000+0.5361,Bitterroot River," 2 miles northeast Victor, Montana",7/25/2012,Upstream,834098.63,803889.35,3318.16,66
S00370 000+0.5361,Bitterroot River," 2 miles northeast Victor, Montana",7/25/2012,Upstream,834098.54,803890.43,3318.12,67.09
S00370 000+0.5361,Bitterroot River," 2 miles northeast Victor, Montana",7/25/2012,Upstream,834098.44,803891.59,3318.08,68.25
S00370 000+0.5361,Bitterroot River," 2 miles northeast Victor, Montana",7/25/2012,Upstream,834098.34,803892.71,3318.25,69.38
S00370 000+0.5361,Bitterroot River," 2 miles northeast Victor, Montana",7/25/2012,Upstream,834098.29,803893.38,3318.12,70.05
S00370 000+0.5361,Bitterroot River," 2 miles northeast Victor, Montana",7/25/2012,Upstream,834098.2,803894.36,3318.23,71.03
S00370 000+0.5361,Bitterroot River," 2 miles northeast Victor, Montana",7/25/2012,Upstream,834098.12,803895.32,3318.09,71.99
S00370 000+0.5361,Bitterroot River," 2 miles northeast Victor, Montana",7/25/2012,Upstream,834098.03,803896.37,3318.2,73.05
S00370 000+0.5361,Bitterroot River," 2 miles northeast Victor, Montana",7/25/2012,Upstream,834097.95,803897.29,3317.76,73.97
S00370 000+0.5361,Bitterroot River," 2 miles northeast Victor, Montana",7/25/2012,Upstream,834097.85,803898.54,3318.25,75.23
S00370 000+0.5361,Bitterroot River," 2 miles northeast Victor, Montana",7/25/2012,Upstream,834097.75,803899.65,3318.4,76.34
S00370 000+0.5361,Bitterroot River," 2 miles northeast Victor, Montana",7/25/2012,Upstream,834097.68,803900.54,3318.33,77.23
S00370 000+0.5361,Bitterroot River," 2 miles northeast Victor, Montana",7/25/2012,Upstream,834097.59,803901.55,3318.26,78.25
S00370 000+0.5361,Bitterroot River," 2 miles northeast Victor, Montana",7/25/2012,Upstream,834097.53,803902.32,3318.43,79.02
S00370 000+0.5361,Bitterroot River," 2 miles northeast Victor, Montana",7/25/2012,Upstream,834097.44,803903.31,3318.28,80.01
S00370 000+0.5361,Bitterroot River," 2 miles northeast Victor, Montana",7/25/2012,Upstream,834097.36,803904.25,3318.38,80.96
S00370 000+0.5361,Bitterroot River," 2 miles northeast Victor, Montana",7/25/2012,Upstream,834097.24,803905.71,3318.8,82.42
S00370 000+0.5361,Bitterroot River," 2 miles northeast Victor, Montana",7/25/2012,Upstream,834097.19,803906.24,3318.8,82.95
S00370 000+0.5361,Bitterroot River," 2 miles northeast Victor, Montana",7/25/2012,Upstream,834097.11,803907.19,3318.91,83.91
S00370 000+0.5361,Bitterroot River," 2 miles northeast Victor, Montana",7/25/2012,Upstream,834097.09,803907.47,3318.94,84.19
S00370 000+0.5361,Bitterroot River," 2 miles northeast Victor, Montana",7/25/2012,Upstream,834097.01,803908.39,3318.78,85.11
S00370 000+0.5361,Bitterroot River," 2 miles northeast Victor, Montana",7/25/2012,Upstream,834096.94,803909.25,3318.8,85.97
S00370 000+0.5361,Bitterroot River," 2 miles northeast Victor, Montana",7/25/2012,Upstream,834096.89,803909.84,3318.88,86.57
S00370 000+0.5361,Bitterroot River," 2 miles northeast Victor, Montana",7/25/2012,Upstream,834095.71,803923.66,3319.22,100.44
S00370 000+0.5361,Bitterroot River," 2 miles northeast Victor, Montana",7/25/2012,Upstream,834095.66,803924.25,3319.82,101.03
S00370 000+0.5361,Bitterroot River," 2 miles northeast Victor, Montana",7/25/2012,Upstream,834095.63,803924.7,3319.83,101.48
S00370 000+0.5361,Bitterroot River," 2 miles northeast Victor, Montana",7/25/2012,Upstream,834095.4,803927.31,3319.17,104.1
S00370 000+0.5361,Bitterroot River," 2 miles northeast Victor, Montana",7/25/2012,Upstream,834095.3,803928.55,3317.92,105.34
S00370 000+0.5361,Bitterroot River," 2 miles northeast Victor, Montana",7/25/2012,Upstream,834095.24,803929.23,3318.13,106.03
S00370 000+0.5361,Bitterroot River," 2 miles northeast Victor, Montana",7/25/2012,Upstream,834095.14,803930.43,3319.68,107.23
S00370 000+0.5361,Bitterroot River," 2 miles northeast Victor, Montana",7/25/2012,Upstream,834095.1,803930.87,3318.64,107.67
S00370 000+0.5361,Bitterroot River," 2 miles northeast Victor, Montana",7/25/2012,Upstream,834095.04,803931.66,3318.23,108.47
S00370 000+0.5361,Bitterroot River," 2 miles northeast Victor, Montana",7/25/2012,Upstream,834094.88,803933.49,3317.59,110.3
S00370 000+0.5361,Bitterroot River," 2 miles northeast Victor, Montana",7/25/2012,Upstream,834093.65,803940.15,3315.35,117.08
S00370 000+0.5361,Bitterroot River," 2 miles northeast Victor, Montana",7/25/2012,Upstream,834093.51,803940.89,3315.2,117.83
