Bridge_structure_number,Stream_name,Location,Date,Side_of_bridge,Northing_iFT,Easting_iFT,Elevation_iFT,Distance_iFT
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968807.8200,889671.1200,3320.00,90.85
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968809.5100,889671.2800,3320.42,92.54
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968811.9200,889671.5100,3322.35,94.96
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968813.8200,889671.6900,3323.81,96.87
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968815.4100,889671.8400,3324.45,98.47
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968816.4100,889671.9400,3324.87,99.47
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968818.2600,889672.1100,3326.16,101.33
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968821.2300,889672.3900,3326.49,104.32
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968821.5700,889672.4300,3326.47,104.66
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968822.8200,889672.5500,3327.22,105.91
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968823.5200,889672.6100,3327.08,106.62
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968825.0600,889672.7600,3326.73,108.16
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968827.7300,889673.0100,3326.88,110.84
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968830.1700,889673.2500,3327.09,113.30
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968830.8100,889673.3100,3327.01,113.94
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968833.7400,889673.5900,3326.60,116.88
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968835.4500,889673.7500,3326.23,118.60
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968835.9400,889673.8000,3326.20,119.09
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968836.6300,889673.8600,3326.04,119.79
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968838.5700,889674.0500,3325.81,121.73
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968840.8200,889674.2600,3325.87,123.99
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968840.8800,889674.2700,3325.86,124.06
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968841.1500,889674.2900,3325.72,124.33
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968842.2300,889674.4000,3325.19,125.41
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968843.0400,889674.4800,3324.78,126.23
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968844.0000,889674.5700,3324.29,127.19
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968844.9000,889674.6500,3323.86,128.09
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968846.8700,889674.8400,3323.83,130.07
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968847.2400,889674.8800,3324.07,130.44
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968848.6000,889675.0100,3323.49,131.81
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968849.6500,889675.1100,3323.26,132.87
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968850.8800,889675.2200,3322.71,134.10
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968851.1900,889675.2500,3322.58,134.41
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968851.2200,889675.2600,3322.61,134.44
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968851.8200,889675.3100,3323.06,135.05
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968852.0900,889675.3400,3323.32,135.32
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968852.1600,889675.3500,3323.40,135.39
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968854.2100,889675.5400,3325.45,137.45
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968854.2700,889675.5500,3325.41,137.51
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968855.3900,889675.6500,3323.51,138.63
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968858.7600,889675.9800,3323.02,142.02
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968859.9200,889676.0900,3322.58,143.18
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968861.7900,889676.2600,3322.43,145.06
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968862.3700,889676.3200,3322.31,145.64
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968862.6700,889676.3500,3321.66,145.95
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968862.8000,889676.3600,3321.58,146.08
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968864.7800,889676.5500,3320.87,148.07
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968865.1600,889676.5900,3320.71,148.45
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968865.2400,889676.5900,3320.68,148.53
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968865.4300,889676.6100,3320.59,148.72
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968866.4900,889676.7100,3320.03,149.78
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968866.8800,889676.7500,3319.87,150.18
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968867.1000,889676.7700,3319.85,150.40
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968867.2200,889676.7800,3319.84,150.52
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968867.2600,889676.7900,3319.86,150.56
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968867.2900,889676.7900,3319.86,150.59
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968867.3400,889676.7900,3319.88,150.64
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968867.9000,889676.8500,3320.16,151.20
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968868.7300,889676.9300,3320.11,152.03
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968869.4400,889676.9900,3320.08,152.75
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968869.5800,889677.0100,3320.08,152.89
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968870.0700,889677.0500,3320.16,153.38
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968870.7100,889677.1200,3319.98,154.02
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968870.7900,889677.1200,3319.98,154.10
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968870.8700,889677.1300,3319.97,154.18
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968871.3600,889677.1800,3320.00,154.68
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968872.0600,889677.2400,3320.09,155.38
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968873.2600,889677.3600,3320.01,156.59
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968873.2900,889677.3600,3320.02,156.62
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968873.7900,889677.4100,3320.05,157.12
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968874.2600,889677.4500,3320.12,157.59
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968874.5100,889677.4800,3320.11,157.84
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968874.5400,889677.4800,3320.09,157.87
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968874.7900,889677.5000,3320.11,158.12
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968876.4100,889677.6600,3320.20,159.75
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968877.6000,889677.7700,3320.12,160.95
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968877.6700,889677.7800,3320.13,161.02
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968878.6800,889677.8700,3320.21,162.03
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968879.7600,889677.9800,3320.14,163.12
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968879.7700,889677.9800,3320.14,163.13
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968879.7800,889677.9800,3320.14,163.14
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968879.7800,889677.9800,3320.14,163.14
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968882.1400,889678.2100,3320.16,165.51
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968883.4100,889678.3300,3320.13,166.78
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968883.6300,889678.3500,3320.13,167.00
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968883.7200,889678.3600,3320.14,167.09
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968885.0400,889678.4800,3320.28,168.42
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968885.6700,889678.5400,3320.33,169.05
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968887.0000,889678.6700,3320.40,170.39
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968887.3500,889678.7000,3320.47,170.74
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968887.6100,889678.7300,3320.45,171.00
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968888.6600,889678.8300,3320.64,172.06
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968889.3800,889678.9000,3320.62,172.78
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968890.4200,889678.9900,3320.50,173.82
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968891.2500,889679.0700,3320.49,174.66
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968892.2200,889679.1700,3320.41,175.63
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968892.9900,889679.2400,3320.40,176.41
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968893.7000,889679.3100,3320.35,177.12
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968894.9900,889679.4300,3320.31,178.41
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968895.9300,889679.5200,3320.33,179.36
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968896.4100,889679.5700,3320.32,179.84
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968897.3700,889679.6600,3320.31,180.81
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968898.1700,889679.7300,3320.30,181.61
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968899.1600,889679.8300,3320.21,182.60
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968899.7400,889679.8800,3320.16,183.19
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968900.5100,889679.9600,3320.13,183.96
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968902.0800,889680.1100,3320.08,185.54
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968902.0900,889680.1100,3320.08,185.55
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968902.2000,889680.1200,3320.08,185.66
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968903.7600,889680.2700,3320.00,187.23
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968905.8800,889680.4700,3320.28,189.35
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968905.9000,889680.4700,3320.28,189.37
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968909.2100,889680.7900,3319.89,192.70
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968909.3900,889680.8000,3319.89,192.88
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968909.5600,889680.8200,3319.89,193.05
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968912.7300,889681.1200,3319.82,196.24
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968913.2000,889681.1700,3319.87,196.71
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968914.9000,889681.3300,3319.72,198.42
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968915.8900,889681.4200,3319.98,199.41
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968918.7400,889681.7000,3319.79,202.27
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968919.0400,889681.7200,3319.76,202.57
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968919.1200,889681.7300,3319.75,202.65
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968919.1900,889681.7400,3319.76,202.73
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968920.5400,889681.8700,3319.65,204.08
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968920.6400,889681.8800,3319.64,204.18
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968920.7800,889681.8900,3319.63,204.32
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968921.9100,889682.0000,3319.51,205.46
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968921.9800,889682.0000,3319.50,205.53
L32210 001+0.0801,Clark Fork," 4 miles southeast of Bonner/Turah, Montana",8/23/2017,Upstream,968922.0200,889682.0100,3319.51,205.57
