Bridge_structure_number,Stream_name,Location,Date,Side_of_bridge,Northing_iFT,Easting_iFT,Elevation_iFT,Distance_iFT
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513779.45,2439451.47,2930.98,34.36
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513780.42,2439451.7,2930.97,35.36
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513781.21,2439451.88,2930.97,36.17
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513782.16,2439452.2,2930.94,37.17
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513783.1,2439452.53,2930.87,38.17
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513784.05,2439452.85,2930.8,39.17
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513784.99,2439453.18,2930.73,40.17
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513785.94,2439453.5,2930.66,41.17
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513786.89,2439453.82,2930.64,42.17
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513787.83,2439454.15,2930.57,43.17
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513788.78,2439454.47,2930.49,44.17
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513789.72,2439454.79,2930.41,45.16
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513790.67,2439455.12,2930.38,46.17
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513791.62,2439455.44,2930.33,47.17
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513792.56,2439455.77,2930.19,48.17
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513793.51,2439456.09,2930.05,49.17
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513794.46,2439456.41,2929.91,50.17
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513795.4,2439456.74,2929.77,51.17
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513796.35,2439457.06,2929.63,52.17
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513797.29,2439457.39,2929.49,53.17
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513798.24,2439457.71,2929.63,54.17
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513799.19,2439458.03,2929.35,55.17
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513799.41,2439458.11,2929.29,55.41
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513800.36,2439458.41,2929.02,56.4
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513801.32,2439458.7,2928.75,57.41
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513802.27,2439459,2928.49,58.4
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513803.23,2439459.3,2928.23,59.41
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513804.18,2439459.6,2927.92,60.4
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513805.14,2439459.89,2927.79,61.41
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513806.09,2439460.19,2927.33,62.4
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513807.05,2439460.49,2927.21,63.41
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513808,2439460.78,2926.96,64.4
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513808.96,2439461.08,2926.64,65.41
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513809.91,2439461.38,2926.41,66.4
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513810.87,2439461.68,2926.46,67.41
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513811.82,2439461.97,2926.13,68.4
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513812.78,2439462.27,2926,69.41
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513813.42,2439462.47,2925.95,70.08
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513814.35,2439462.83,2925.82,71.08
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513815.29,2439463.18,2925.7,72.08
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513816.22,2439463.54,2925.57,73.08
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513817.16,2439463.89,2925.52,74.08
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513818.09,2439464.25,2925.04,75.08
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513819.03,2439464.61,2924.33,76.08
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513819.96,2439464.96,2924.18,77.08
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513820.9,2439465.32,2924.03,78.08
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513821.83,2439465.68,2923.88,79.08
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513821.84,2439465.68,2923.88,79.09
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513822.76,2439466.07,2923.75,80.09
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513823.68,2439466.46,2923.63,81.09
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513824.6,2439466.85,2923.45,82.09
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513825.53,2439467.23,2923.29,83.09
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513826.3,2439467.56,2923.12,83.93
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513827.29,2439467.66,2922.96,84.93
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513828.29,2439467.77,2922.75,85.93
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513829.28,2439467.87,2922.5,86.93
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513830.28,2439467.97,2922.17,87.93
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513831.27,2439468.08,2922.42,88.93
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513832.27,2439468.18,2922.33,89.93
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513832.73,2439468.23,2922.26,90.4
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513833.71,2439468.43,2922.16,91.4
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513834.69,2439468.63,2922.14,92.4
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513835.67,2439468.83,2922.2,93.4
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513836.65,2439469.04,2922.43,94.4
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513837.63,2439469.24,2923.12,95.4
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513838.61,2439469.44,2923.45,96.4
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513839.59,2439469.64,2922.02,97.4
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513840.17,2439469.76,2922.08,97.99
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513841.15,2439469.97,2922.17,98.99
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513842.13,2439470.18,2922.26,100
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513843.1,2439470.39,2922.28,100.99
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513844.08,2439470.6,2922.67,101.99
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513845.06,2439470.81,2922.09,102.99
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513846.04,2439471.02,2921.65,104
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513847.01,2439471.23,2921.07,104.99
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513847.99,2439471.44,2921.1,105.99
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513848.95,2439471.64,2921.98,106.97
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513849.95,2439471.74,2920.53,107.98
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513850.94,2439471.83,2920.29,108.97
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513851.94,2439471.93,2920.76,109.98
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513852.93,2439472.02,2920.99,110.97
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513853.93,2439472.12,2921.06,111.97
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513854.92,2439472.22,2920.92,112.97
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513855.92,2439472.31,2922.66,113.97
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513856.71,2439472.39,2921.87,114.77
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513857.69,2439472.6,2921.51,115.77
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513858.66,2439472.82,2922.65,116.76
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513859.64,2439473.03,2922.8,117.77
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513860.62,2439473.24,2922.63,118.77
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513861.6,2439473.46,2921.2,119.77
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513862.57,2439473.67,2922.95,120.77
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513863.55,2439473.88,2922.23,121.77
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513864.53,2439474.1,2923.06,122.77
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513865.5,2439474.31,2923.25,123.77
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513866.48,2439474.52,2922.81,124.77
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513867.46,2439474.74,2922.94,125.77
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513868.43,2439474.95,2922.88,126.76
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513868.67,2439475,2922.79,127.01
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513869.64,2439475.22,2922.47,128
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513870.62,2439475.45,2922.75,129.01
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513871.59,2439475.67,2922.54,130.01
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513872.57,2439475.9,2922.62,131.01
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513873.54,2439476.12,2922.6,132.01
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513874.52,2439476.35,2923.19,133.01
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513875.49,2439476.57,2922.79,134.01
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513876.47,2439476.8,2922.7,135.01
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513877.44,2439477.02,2922.76,136.01
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513878.41,2439477.25,2922.78,137.01
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513879.39,2439477.47,2922.65,138.01
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513879.82,2439477.57,2922.69,138.45
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513880.76,2439477.92,2922.96,139.46
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513881.69,2439478.27,2923.81,140.45
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513882.63,2439478.62,2922.94,141.45
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513883.57,2439478.98,2922.85,142.46
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513884.5,2439479.33,2922.88,143.45
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513885.44,2439479.68,2922.93,144.46
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513886.37,2439480.03,2923.06,145.45
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513886.67,2439480.14,2923.05,145.77
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513887.6,2439480.51,2922.99,146.77
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513888.53,2439480.87,2923.71,147.77
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513889.46,2439481.24,2922.87,148.77
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513890.39,2439481.6,2922.88,149.76
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513891.32,2439481.97,2923.4,150.77
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513892.25,2439482.33,2923.77,151.76
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513893.19,2439482.7,2923.84,152.77
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513894.12,2439483.06,2923.88,153.77
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513894.82,2439483.34,2924.78,154.52
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513895.8,2439483.52,2925.59,155.52
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513896.79,2439483.69,2925.11,156.52
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513897.77,2439483.87,2924.61,157.52
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513898.76,2439484.04,2924.82,158.53
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513899.74,2439484.22,2925.02,159.52
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513900.73,2439484.39,2924.98,160.53
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513901.71,2439484.57,2925.05,161.52
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513902.7,2439484.74,2925.21,162.53
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513903.68,2439484.92,2925.25,163.52
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513904.66,2439485.09,2925.56,164.52
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513905.65,2439485.27,2926.32,165.52
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513906.27,2439485.38,2926.86,166.15
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513907.22,2439485.7,2925.99,167.16
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513908.17,2439486.02,2926.03,168.16
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513909.11,2439486.33,2926.09,169.15
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513910.06,2439486.65,2926.1,170.15
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513911.01,2439486.97,2926.16,171.15
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513911.96,2439487.29,2926.22,172.16
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513912.91,2439487.61,2926.27,173.16
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513913.85,2439487.93,2926.35,174.15
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513914.8,2439488.24,2926.41,175.15
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513915.75,2439488.56,2926.48,176.15
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513916.7,2439488.88,2926.44,177.16
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513917.65,2439489.2,2926.45,178.16
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513918.59,2439489.52,2926.52,179.15
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513919.54,2439489.84,2926.69,180.15
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513920,2439489.99,2926.69,180.64
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513920.98,2439490.18,2926.72,181.64
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513921.96,2439490.37,2927.4,182.63
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513922.95,2439490.56,2927.56,183.64
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513923.93,2439490.75,2927.79,184.64
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513924.91,2439490.94,2928.57,185.64
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513925.89,2439491.13,2927.88,186.64
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513926.87,2439491.32,2927.51,187.64
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513927.85,2439491.51,2927.57,188.63
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513928.84,2439491.7,2927.7,189.64
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513929.82,2439491.89,2927.81,190.64
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513930.8,2439492.08,2927.91,191.64
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513931.78,2439492.27,2927.99,192.64
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513932.24,2439492.36,2928,193.11
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513933.2,2439492.64,2928.08,194.11
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513934.16,2439492.92,2927.59,195.11
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513935.12,2439493.2,2927.57,196.11
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513936.08,2439493.47,2927.71,197.1
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513937.04,2439493.75,2927.8,198.1
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513938,2439494.03,2927.82,199.1
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513938.96,2439494.31,2928.03,200.1
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513939.92,2439494.59,2928.18,201.1
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513940.44,2439494.74,2928.46,201.64
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513941.4,2439495.02,2929.01,202.64
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513942.36,2439495.3,2929.06,203.64
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513943.32,2439495.58,2929,204.64
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513944.28,2439495.86,2928.87,205.64
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513945.24,2439496.14,2928.73,206.64
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513946.2,2439496.42,2928.86,207.64
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513947.16,2439496.7,2928.91,208.64
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513948.12,2439496.98,2929.04,209.64
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513948.64,2439497.13,2929.2,210.18
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513949.63,2439497.3,2929.55,211.19
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513950.61,2439497.47,2929.73,212.18
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513951.6,2439497.64,2930.03,213.19
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513952.58,2439497.81,2930.19,214.18
S00313008+03271,Bighorn River,"7 miles southwest Hardin, Montana",9/5/2024,Upstream,513953.57,2439497.98,2930.74,215.19
