Bridge_structure_number,Stream_name,Location,Date,Side_of_bridge,Northing_iFT,Easting_iFT,Elevation_iFT,Distance_iFT
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968798.52,889671.06,3321.60,82.34
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968798.75,889671.08,3321.64,82.57
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968800.37,889671.21,3321.72,84.20
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968801.64,889671.32,3321.97,85.47
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968803.61,889671.48,3322.00,87.45
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968805.04,889671.60,3322.13,88.88
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968806.80,889671.74,3322.17,90.65
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968807.46,889671.80,3322.17,91.31
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968808.78,889671.91,3321.99,92.64
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968810.21,889672.03,3321.45,94.07
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968813.16,889672.27,3321.88,97.03
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968813.19,889672.27,3321.88,97.06
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968815.08,889672.43,3322.52,98.96
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968816.69,889672.56,3325.18,100.57
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968816.69,889672.56,3325.18,100.57
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968820.61,889672.88,3326.33,104.51
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968820.61,889672.88,3326.33,104.51
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968820.74,889672.90,3326.35,104.64
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968823.17,889673.10,3326.84,107.08
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968823.64,889673.14,3326.91,107.55
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968823.83,889673.15,3326.89,107.74
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968824.16,889673.18,3326.90,108.07
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968830.25,889673.68,3327.18,114.18
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968830.31,889673.69,3327.18,114.24
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968831.41,889673.78,3327.23,115.35
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968834.27,889674.01,3326.93,118.21
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968834.96,889674.07,3326.85,118.91
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968837.59,889674.29,3326.53,121.55
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968838.61,889674.37,3326.39,122.57
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968842.43,889674.69,3325.87,126.40
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968842.80,889674.72,3325.82,126.77
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968843.08,889674.74,3325.77,127.05
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968843.38,889674.77,3325.74,127.36
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968848.09,889675.15,3325.09,132.08
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968848.47,889675.19,3325.01,132.46
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968850.33,889675.34,3324.21,134.33
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968854.89,889675.72,3322.93,138.91
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968855.13,889675.74,3322.93,139.15
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968856.25,889675.83,3322.59,140.27
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968856.43,889675.84,3322.55,140.45
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968856.64,889675.86,3322.53,140.66
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968856.95,889675.89,3322.55,140.97
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968859.01,889676.06,3322.59,143.04
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968860.51,889676.18,3322.14,144.54
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968861.13,889676.23,3321.94,145.17
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968861.72,889676.28,3321.87,145.76
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968862.01,889676.30,3321.68,146.05
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968862.24,889676.32,3321.92,146.28
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968862.39,889676.34,3321.40,146.43
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968862.67,889676.36,3321.82,146.71
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968864.23,889676.49,3321.10,148.28
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968864.55,889676.51,3320.73,148.60
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968864.81,889676.54,3320.48,148.86
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968866.09,889676.64,3318.62,150.14
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968866.24,889676.65,3318.36,150.29
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968866.27,889676.66,3318.36,150.33
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968866.31,889676.66,3318.37,150.37
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968866.58,889676.68,3318.32,150.64
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968867.05,889676.72,3318.55,151.11
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968867.05,889676.72,3318.55,151.11
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968867.06,889676.72,3318.54,151.12
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968867.10,889676.72,3318.53,151.16
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968867.44,889676.75,3318.26,151.50
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968867.84,889676.79,3318.25,151.90
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968867.88,889676.79,3318.31,151.94
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968868.02,889676.80,3318.27,152.08
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968868.08,889676.81,3318.25,152.14
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968868.62,889676.85,3318.29,152.68
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968868.72,889676.86,3318.31,152.78
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968868.90,889676.87,3318.33,152.96
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968869.18,889676.90,3318.37,153.25
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968869.48,889676.92,3318.38,153.55
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968869.67,889676.94,3318.39,153.74
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968870.25,889676.98,3318.37,154.32
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968870.33,889676.99,3318.36,154.40
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968870.49,889677.00,3318.39,154.56
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968870.92,889677.04,3318.45,154.99
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968870.96,889677.04,3318.45,155.03
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968871.52,889677.09,3318.52,155.59
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968871.69,889677.10,3318.54,155.76
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968871.71,889677.11,3318.53,155.79
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968871.80,889677.11,3318.52,155.88
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968872.58,889677.18,3318.40,156.66
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968872.84,889677.20,3318.38,156.92
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968873.39,889677.24,3318.32,157.47
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968873.87,889677.28,3318.41,157.95
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968874.30,889677.32,3318.19,158.39
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968874.36,889677.32,3318.18,158.45
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968874.40,889677.33,3318.19,158.49
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968874.85,889677.36,3318.51,158.94
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968875.23,889677.40,3318.43,159.32
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968875.70,889677.44,3318.41,159.79
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968876.46,889677.50,3318.45,160.55
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968876.99,889677.54,3318.45,161.09
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968877.92,889677.62,3318.51,162.02
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968878.74,889677.69,3318.56,162.84
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968878.89,889677.70,3318.57,162.99
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968879.26,889677.73,3318.61,163.36
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968879.57,889677.76,3318.58,163.68
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968880.03,889677.79,3318.56,164.14
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968880.31,889677.82,3318.57,164.42
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968880.44,889677.83,3318.59,164.55
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968881.34,889677.90,3318.61,165.45
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968882.18,889677.97,3318.54,166.29
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968885.43,889678.24,3318.46,169.56
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968885.65,889678.26,3318.46,169.78
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968885.80,889678.27,3318.47,169.93
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968886.49,889678.33,3318.50,170.62
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968886.62,889678.34,3318.48,170.75
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968887.49,889678.41,3318.51,171.62
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968887.72,889678.43,3318.51,171.85
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968888.67,889678.51,3318.47,172.81
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968889.13,889678.54,3318.45,173.27
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968890.76,889678.68,3318.50,174.90
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968891.16,889678.71,3318.50,175.30
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968893.00,889678.86,3318.51,177.15
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968893.24,889678.88,3318.54,177.39
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968894.17,889678.96,3318.45,178.32
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968894.30,889678.97,3318.44,178.46
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968896.14,889679.12,3318.43,180.30
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968896.17,889679.13,3318.43,180.33
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968896.25,889679.13,3318.42,180.41
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968896.92,889679.19,3318.48,181.09
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968897.27,889679.22,3318.50,181.44
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968897.31,889679.22,3318.51,181.48
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968897.78,889679.26,3318.57,181.95
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968898.26,889679.30,3318.42,182.43
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968898.36,889679.31,3318.38,182.53
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968898.40,889679.31,3318.38,182.57
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968899.23,889679.38,3318.45,183.40
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968899.43,889679.40,3318.46,183.60
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968900.61,889679.49,3318.38,184.79
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968900.67,889679.50,3318.38,184.85
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968901.46,889679.56,3318.25,185.64
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968903.20,889679.71,3318.28,187.39
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968903.23,889679.71,3318.28,187.42
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968903.26,889679.71,3318.28,187.45
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",8/10/2022,Upstream,968904.11,889679.78,3318.23,188.30
