Bridge_structure_number,Stream_name,Location,Date,Side_of_bridge,Northing_iFT,Easting_iFT,Elevation_iFT,Distance_iFT
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968883.04,889680.65,3318.50,166.78
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968883.30,889680.68,3318.42,167.04
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968885.05,889680.87,3318.37,168.80
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968886.04,889680.98,3318.42,169.80
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968886.21,889680.99,3318.41,169.97
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968887.69,889681.16,3318.28,171.46
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968887.90,889681.18,3318.25,171.67
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968888.62,889681.26,3318.27,172.39
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968888.97,889681.30,3318.22,172.74
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968889.14,889681.31,3318.23,172.91
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968889.31,889681.33,3318.27,173.08
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968889.57,889681.36,3318.30,173.35
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968890.05,889681.41,3318.37,173.83
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968890.36,889681.45,3318.36,174.14
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968890.48,889681.46,3318.32,174.26
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968890.77,889681.49,3318.33,174.55
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968891.13,889681.53,3318.29,174.92
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968891.65,889681.59,3318.21,175.44
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968891.78,889681.60,3318.21,175.57
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968891.88,889681.61,3318.22,175.67
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968892.66,889681.70,3318.39,176.46
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968893.50,889681.79,3318.52,177.30
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968894.69,889681.92,3318.43,178.50
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968895.18,889681.97,3318.43,178.99
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968897.87,889682.26,3318.52,181.70
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968898.14,889682.29,3318.51,181.97
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968898.23,889682.30,3318.54,182.06
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968898.88,889682.37,3318.61,182.71
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968899.08,889682.40,3318.61,182.91
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968899.89,889682.48,3318.59,183.73
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968899.95,889682.49,3318.59,183.79
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968900.03,889682.50,3318.58,183.87
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968902.21,889682.74,3318.59,186.06
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968903.20,889682.84,3318.49,187.06
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968904.83,889683.02,3318.49,188.70
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968905.20,889683.06,3318.50,189.07
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968907.26,889683.29,3318.61,191.14
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968907.89,889683.35,3318.63,191.77
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968908.66,889683.44,3318.58,192.55
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968908.96,889683.47,3318.50,192.85
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968909.78,889683.56,3318.48,193.68
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968910.86,889683.68,3318.45,194.76
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968912.61,889683.87,3318.33,196.52
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968913.18,889683.93,3318.39,197.10
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968913.28,889683.94,3318.31,197.20
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968913.51,889683.97,3318.34,197.43
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968914.11,889684.03,3318.27,198.03
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968914.80,889684.11,3318.39,198.73
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968915.92,889684.23,3318.35,199.85
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968917.11,889684.36,3318.16,201.05
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968918.24,889684.48,3318.04,202.19
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968918.78,889684.54,3318.20,202.73
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968918.95,889684.56,3318.32,202.90
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968919.35,889684.60,3318.43,203.30
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968921.06,889684.79,3318.34,205.02
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968932.61,889686.05,3317.88,216.64
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968934.41,889686.24,3317.39,218.45
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968937.17,889686.54,3316.68,221.23
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968938.26,889686.66,3316.50,222.32
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968939.42,889686.79,3316.30,223.49
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968939.55,889686.80,3316.25,223.62
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968939.64,889686.81,3316.34,223.71
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968939.94,889686.84,3316.36,224.01
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968940.99,889686.96,3316.32,225.07
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968941.27,889686.99,3316.30,225.35
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968941.61,889687.03,3316.26,225.70
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968942.42,889687.11,3316.17,226.51
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968943.70,889687.25,3316.19,227.80
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968944.59,889687.35,3315.96,228.69
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968944.73,889687.37,3315.96,228.83
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968944.85,889687.38,3315.97,228.95
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968945.07,889687.40,3316.13,229.18
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968945.37,889687.44,3316.03,229.48
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968947.01,889687.61,3315.80,231.13
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968947.19,889687.63,3315.81,231.31
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968948.32,889687.76,3315.75,232.45
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968948.78,889687.81,3315.65,232.91
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968949.77,889687.91,3315.76,233.90
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968950.21,889687.96,3315.70,234.35
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968950.44,889687.99,3315.80,234.58
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968950.85,889688.03,3315.71,234.99
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968951.17,889688.07,3315.78,235.31
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968951.49,889688.10,3315.72,235.63
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968951.84,889688.14,3315.66,235.99
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968952.76,889688.24,3315.63,236.91
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968952.83,889688.25,3315.66,236.98
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968953.57,889688.33,3315.73,237.73
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968954.06,889688.38,3315.70,238.22
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968954.24,889688.40,3316.01,238.40
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968954.88,889688.47,3317.16,239.04
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968955.20,889688.51,3316.86,239.37
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968955.87,889688.58,3316.65,240.04
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968961.29,889689.17,3319.27,245.49
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968961.29,889689.17,3319.27,245.49
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968961.32,889689.17,3319.28,245.52
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968962.91,889689.35,3319.40,247.12
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968962.92,889689.35,3319.38,247.13
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968963.10,889689.37,3319.48,247.31
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968963.28,889689.39,3319.58,247.49
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968963.31,889689.39,3319.60,247.52
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968963.56,889689.42,3319.60,247.78
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968963.72,889689.43,3319.60,247.94
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968963.93,889689.46,3319.60,248.15
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968963.97,889689.46,3319.71,248.19
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968964.00,889689.46,3319.72,248.22
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968964.08,889689.47,3319.73,248.30
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Upstream,968964.09,889689.47,3319.69,248.31
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Downstream,968761.64,889640.73,3324.65,41.00
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Downstream,968762.34,889640.73,3323.96,41.70
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Downstream,968764.12,889641.04,3323.95,43.51
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Downstream,968765.45,889641.16,3323.50,44.84
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Downstream,968767.66,889641.23,3322.56,47.05
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Downstream,968768.05,889641.13,3321.89,47.45
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Downstream,968770.17,889641.17,3321.45,49.57
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Downstream,968771.57,889641.30,3321.07,50.98
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Downstream,968774.34,889641.08,3320.86,53.76
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Downstream,968774.84,889641.32,3320.45,54.31
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Downstream,968775.01,889641.57,3320.55,54.61
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Downstream,968776.41,889640.95,3320.21,56.15
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",10/6/2020,Downstream,968780.54,889641.57,3319.94,60.33
