Bridge_structure_number,Stream_name,Location,Date,Side_of_bridge,Northing_iFT,Easting_iFT,Elevation_iFT,Distance_iFT
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",11/22/2013,Upstream,968780.9355,889670.3853,3321.40,66.82
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",11/22/2013,Upstream,968784.4177,889670.7700,3320.10,70.33
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",11/22/2013,Upstream,968787.0075,889671.0562,3320.29,72.93
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",11/22/2013,Upstream,968792.5094,889671.6641,3320.31,78.47
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",11/22/2013,Upstream,968795.1265,889671.9533,3320.40,81.10
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",11/22/2013,Upstream,968798.9450,889672.3752,3320.03,84.94
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",11/22/2013,Upstream,968803.9649,889672.9299,3319.23,89.99
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",11/22/2013,Upstream,968813.4236,889673.9750,3322.23,99.51
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",11/22/2013,Upstream,968813.7722,889674.0135,3323.39,99.86
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",11/22/2013,Upstream,968814.4568,889674.0892,3323.16,100.55
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",11/22/2013,Upstream,968816.3213,889674.2952,3323.60,102.42
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",11/22/2013,Upstream,968817.9417,889674.4742,3324.16,104.05
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",11/22/2013,Upstream,968820.2731,889674.7319,3324.51,106.40
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",11/22/2013,Upstream,968822.5657,889674.9852,3326.17,108.71
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",11/22/2013,Upstream,968826.3820,889675.4069,3326.17,112.55
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",11/22/2013,Upstream,968828.5216,889675.6433,3326.66,114.70
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",11/22/2013,Upstream,968830.6407,889675.8774,3326.61,116.83
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",11/22/2013,Upstream,968834.0954,889676.2591,3326.73,120.31
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",11/22/2013,Upstream,968836.0826,889676.4787,3326.55,122.31
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",11/22/2013,Upstream,968837.5831,889676.6445,3325.77,123.82
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",11/22/2013,Upstream,968840.5172,889676.9687,3324.89,126.77
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",11/22/2013,Upstream,968842.6940,889677.2093,3324.44,128.96
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",11/22/2013,Upstream,968844.9853,889677.4624,3324.01,131.26
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",11/22/2013,Upstream,968847.5915,889677.7504,3323.65,133.88
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",11/22/2013,Upstream,968849.2622,889677.9350,3323.27,135.57
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",11/22/2013,Upstream,968851.6947,889678.2038,3323.03,138.01
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",11/22/2013,Upstream,968854.6511,889678.5304,3322.82,140.99
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",11/22/2013,Upstream,968856.4194,889678.7258,3322.77,142.77
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",11/22/2013,Upstream,968858.0597,889678.9071,3322.70,144.42
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",11/22/2013,Upstream,968858.2767,889678.9311,3322.71,144.63
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",11/22/2013,Upstream,968859.3355,889679.0481,3322.66,145.70
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",11/22/2013,Upstream,968864.0028,889679.5638,3322.35,150.40
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",11/22/2013,Upstream,968863.9949,889679.5629,3322.45,150.39
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",11/22/2013,Upstream,968867.4469,889679.9443,3321.27,153.86
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",11/22/2013,Upstream,968870.3796,889680.2684,3321.23,156.81
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",11/22/2013,Upstream,968871.9745,889680.4446,3321.16,158.42
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",11/22/2013,Upstream,968873.9597,889680.6639,3321.10,160.41
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",11/22/2013,Upstream,968875.9087,889680.8793,3321.01,162.37
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",11/22/2013,Upstream,968878.8212,889681.2011,3320.84,165.30
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",11/22/2013,Upstream,968881.1067,889681.4537,3320.73,167.60
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",11/22/2013,Upstream,968883.3152,889681.6977,3320.62,169.83
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",11/22/2013,Upstream,968886.4111,889682.0398,3320.47,172.94
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",11/22/2013,Upstream,968888.8988,889682.3147,3320.55,175.44
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",11/22/2013,Upstream,968890.6794,889682.5114,3320.38,177.23
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",11/22/2013,Upstream,968894.1309,889682.8928,3320.32,180.71
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",11/22/2013,Upstream,968897.4938,889683.2643,3320.18,184.09
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",11/22/2013,Upstream,968900.3651,889683.5816,3320.00,186.98
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",11/22/2013,Upstream,968902.6828,889683.8377,3320.12,189.31
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",11/22/2013,Upstream,968905.4137,889684.1395,3319.78,192.06
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",11/22/2013,Upstream,968907.9102,889684.4153,3319.82,194.57
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",11/22/2013,Upstream,968910.6708,889684.7203,3319.55,197.35
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",11/22/2013,Upstream,968913.9211,889685.0795,3319.65,200.62
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",11/22/2013,Upstream,968920.2989,889685.7842,3319.78,207.03
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",11/22/2013,Upstream,968922.1142,889685.9848,3319.48,208.86
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",11/22/2013,Upstream,968925.6506,889686.3755,3318.98,212.42
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",11/22/2013,Upstream,968927.6761,889686.5993,3319.39,214.46
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",11/22/2013,Upstream,968930.3283,889686.8924,3319.23,217.12
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",11/22/2013,Upstream,968933.2014,889687.2099,3319.05,220.02
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",11/22/2013,Upstream,968935.8663,889687.5043,3318.41,222.70
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",11/22/2013,Upstream,968936.0898,889687.5290,3317.84,222.92
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",11/22/2013,Upstream,968938.9443,889687.8444,3317.24,225.79
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",11/22/2013,Upstream,968942.7441,889688.2643,3317.47,229.62
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",11/22/2013,Upstream,968946.9084,889688.7244,3317.57,233.81
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",11/22/2013,Upstream,968950.6171,889689.1342,3317.10,237.54
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",11/22/2013,Upstream,968955.0522,889689.6243,3316.98,242.00
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",11/22/2013,Upstream,968958.5516,889690.0109,3317.55,245.52
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",11/22/2013,Upstream,968961.9755,889690.3893,3321.47,248.96
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",11/22/2013,Upstream,968964.7712,889690.6982,3321.37,251.78
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",11/22/2013,Upstream,968966.5993,889690.9002,3322.36,253.62
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",11/22/2013,Upstream,968968.7427,889691.1370,3322.55,255.77
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",11/22/2013,Upstream,968970.8007,889691.3644,3323.68,257.84
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",11/22/2013,Upstream,968973.0684,889691.6150,3324.25,260.12
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",11/22/2013,Upstream,968974.4237,889691.7647,3325.48,261.49
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",11/22/2013,Upstream,968976.8499,889692.0328,3326.45,263.93
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",11/22/2013,Upstream,968978.7005,889692.2373,3328.58,265.79
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",11/22/2013,Upstream,968980.7756,889692.4666,3329.19,267.88
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",11/22/2013,Upstream,968982.7761,889692.6876,3330.09,269.89
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",11/22/2013,Upstream,968985.5772,889692.9971,3331.21,272.71
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",11/22/2013,Upstream,968987.8778,889693.2513,3332.48,275.02
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",11/22/2013,Upstream,968989.6105,889693.4428,3332.91,276.77
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",11/22/2013,Upstream,968993.6760,889693.8920,3334.18,280.86
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3941.08,29.32
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.98,29.43
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.89,29.62
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.89,29.73
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.80,29.86
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.80,29.94
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.79,30.01
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.79,30.07
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.49,30.17
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.78,30.21
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.67,30.24
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.76,30.28
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.65,30.31
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.94,30.34
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3941.03,30.36
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.61,30.41
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.61,30.47
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.71,30.53
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.81,30.59
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.81,30.64
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.61,30.77
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.92,30.86
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.92,30.95
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.92,31.02
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.92,31.11
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.53,31.18
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.63,31.35
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.52,31.59
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.40,31.68
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.29,31.73
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.29,31.81
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.29,31.89
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.30,31.98
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.30,32.06
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.31,32.18
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.33,32.41
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.35,32.55
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.37,32.70
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.28,32.78
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.28,32.85
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.29,32.93
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.30,33.02
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.19,33.05
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.28,33.08
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.18,33.12
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.27,33.17
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.36,33.24
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.35,33.33
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.34,33.40
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.34,33.45
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.24,33.50
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.22,33.77
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.22,33.82
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.22,33.86
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.13,33.93
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.23,33.69
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.23,33.73
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.13,33.58
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.23,33.63
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.23,34.00
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.13,34.07
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.13,34.15
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.13,34.23
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.13,34.33
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.13,34.43
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.12,34.67
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.12,34.76
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.12,34.86
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.12,34.95
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.15,35.14
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.15,35.27
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.16,35.39
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.16,35.51
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.15,35.57
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.15,35.65
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.04,35.71
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.13,35.85
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.12,35.96
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.12,36.07
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.01,36.18
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.12,36.35
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.13,36.61
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.14,36.78
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.14,36.95
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.14,37.10
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.14,37.24
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.14,37.40
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.14,37.56
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.13,37.82
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.13,37.99
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.22,38.16
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.23,38.40
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.23,38.63
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.24,38.87
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.25,39.25
P00003 101+0.8001,Two Medicine River,"11 miles southeast of Browning, Montana",5/7/2013,Upstream,-9999,-9999,3940.36,39.50
