Bridge_structure_number,Stream_name,Location,Date,Side_of_bridge,Northing_iFT,Easting_iFT,Elevation_iFT,Distance_iFT
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968766.6,889667.63,3322.01,52.04
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968769.35,889667.92,3321.95,54.81
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968771.13,889668.11,3321.98,56.6
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968772.99,889668.3,3322.02,58.46
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968774.59,889668.47,3322.02,60.07
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968776.45,889668.67,3322.08,61.94
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968777.86,889668.81,3322.13,63.36
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968779.41,889668.98,3322.06,64.92
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968781.15,889669.16,3321.68,66.67
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968782.42,889669.29,3321.33,67.95
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968783.81,889669.44,3321.15,69.34
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968785.36,889669.6,3321.12,70.9
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968786,889669.67,3321.11,71.55
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968787.11,889669.78,3320.9,72.66
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968787.13,889669.79,3320.89,72.68
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968788.71,889669.95,3320.84,74.27
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968789.35,889670.02,3320.75,74.92
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968792.26,889670.33,3320.77,77.84
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968793.15,889670.42,3320.85,78.74
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968793.66,889670.47,3320.91,79.25
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968794.43,889670.55,3320.93,80.02
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968795.44,889670.66,3321.03,81.04
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968797.23,889670.85,3320.99,82.84
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968797.63,889670.89,3320.99,83.24
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968799.57,889671.09,3320.87,85.19
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968801.19,889671.26,3320.65,86.82
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968801.54,889671.3,3320.67,87.17
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968803.61,889671.51,3320.09,89.25
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968805.28,889671.69,3319.44,90.93
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968805.52,889671.71,3319.42,91.17
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968807.48,889671.92,3319.88,93.15
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968807.65,889671.94,3319.86,93.32
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968812.31,889672.43,3322.82,98
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968812.57,889672.45,3322.85,98.26
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968812.62,889672.46,3322.87,98.31
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968812.65,889672.46,3322.88,98.34
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968812.68,889672.47,3322.88,98.38
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968812.86,889672.48,3322.9,98.56
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968817.32,889672.95,3324.39,103.04
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968817.37,889672.96,3324.39,103.09
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968819.83,889673.22,3325.31,105.57
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968819.9,889673.22,3325.31,105.64
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968825.21,889673.78,3326.46,110.98
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968825.21,889673.78,3326.46,110.98
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968825.21,889673.78,3326.46,110.98
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968833.71,889674.67,3326.62,119.52
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968833.87,889674.69,3326.63,119.68
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968834.5,889674.75,3326.53,120.32
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968834.72,889674.78,3326.43,120.54
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968837.43,889675.06,3325.51,123.26
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968840.09,889675.34,3325.34,125.94
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968840.26,889675.36,3325.27,126.11
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968844.44,889675.8,3323.82,130.31
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968844.75,889675.83,3323.82,130.62
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968846.49,889676.01,3323.84,132.37
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968847.85,889676.15,3323.75,133.74
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968848.11,889676.18,3323.72,134
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968850.54,889676.44,3323.35,136.44
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968851.29,889676.51,3323.55,137.2
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968854.84,889676.89,3323.88,140.77
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968855.76,889676.98,3324.57,141.69
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968855.89,889677,3324.64,141.82
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968856.31,889677.04,3324.27,142.25
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968856.44,889677.05,3324.14,142.38
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968858.18,889677.24,3322.57,144.13
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968858.61,889677.28,3322.52,144.56
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968860.21,889677.45,3322.73,146.17
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968860.85,889677.52,3322.62,146.81
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968861.77,889677.61,3322.54,147.74
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968862.04,889677.64,3322.58,148.01
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968863.7,889677.82,3322.21,149.68
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968866.01,889678.06,3321.54,152
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968868.47,889678.32,3321.6,154.47
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968871.26,889678.61,3321.37,157.28
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968871.94,889678.68,3321.32,157.96
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968872.77,889678.77,3321.29,158.8
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968872.88,889678.78,3321.25,158.91
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968873.04,889678.8,3321.25,159.07
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968875.51,889679.05,3321.05,161.55
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968875.63,889679.07,3321.01,161.67
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968876.01,889679.11,3320.98,162.06
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968877.91,889679.31,3320.71,163.97
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968878.83,889679.4,3320.81,164.89
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968879.08,889679.43,3320.8,165.14
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968880.89,889679.62,3320.68,166.96
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968881.19,889679.65,3320.71,167.26
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968881.4,889679.67,3320.68,167.47
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968881.56,889679.69,3320.67,167.64
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968882.89,889679.83,3320.67,168.97
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968885.78,889680.13,3320.69,171.88
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968885.98,889680.15,3320.68,172.08
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968886.49,889680.21,3320.67,172.59
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968888.34,889680.4,3320.59,174.45
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968888.49,889680.42,3320.64,174.6
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968890.38,889680.61,3320.63,176.5
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968890.78,889680.66,3320.64,176.91
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968893.63,889680.95,3320.63,179.77
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968894.87,889681.08,3320.62,181.02
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968895.01,889681.1,3320.63,181.16
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968896.88,889681.3,3320.39,183.04
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968897.18,889681.33,3320.38,183.34
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968897.29,889681.34,3320.38,183.45
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968897.63,889681.37,3320.35,183.79
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968898.36,889681.45,3320.33,184.53
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968899.57,889681.58,3320.29,185.74
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968899.79,889681.6,3320.29,185.97
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968900.08,889681.63,3320.21,186.26
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968900.57,889681.68,3320.15,186.75
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968901.08,889681.74,3320.13,187.26
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968901.34,889681.76,3320.14,187.52
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968901.36,889681.76,3320.13,187.54
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968902.29,889681.86,3320.21,188.48
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968902.33,889681.87,3320.2,188.52
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968902.76,889681.91,3320.24,188.95
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968903.01,889681.94,3320.26,189.2
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968903.72,889682.01,3320.08,189.92
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968904.4,889682.08,3320,190.6
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968905.15,889682.16,3319.95,191.36
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968905.74,889682.22,3319.99,191.95
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968906.15,889682.27,3320.02,192.36
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968906.41,889682.29,3320.03,192.62
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968906.47,889682.3,3320.01,192.68
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968906.82,889682.34,3320.02,193.04
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968908.34,889682.5,3319.99,194.56
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968908.73,889682.54,3319.86,194.96
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968909.07,889682.57,3319.91,195.3
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968910.27,889682.7,3319.9,196.5
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968910.69,889682.74,3319.87,196.93
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968910.93,889682.77,3319.81,197.17
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968911.27,889682.8,3319.96,197.51
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968912.4,889682.92,3319.72,198.65
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968913.03,889682.99,3319.8,199.28
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968914.65,889683.16,3319.76,200.91
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968915.18,889683.21,3319.73,201.44
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968915.58,889683.26,3319.76,201.84
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968916.08,889683.31,3319.75,202.35
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968917.02,889683.41,3319.62,203.29
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968917.05,889683.41,3319.61,203.32
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968917.06,889683.41,3319.61,203.33
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968918.93,889683.61,3319.54,205.21
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968918.99,889683.61,3319.52,205.27
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968919.89,889683.71,3319.45,206.18
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968921.78,889683.91,3319.34,208.08
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968923.03,889684.04,3319.27,209.34
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968923.76,889684.11,3319.19,210.07
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968925.28,889684.27,3319.1,211.6
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968926.06,889684.35,3319.06,212.38
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968926.96,889684.45,3319.16,213.29
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968928.67,889684.63,3319.43,215.01
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968929.18,889684.68,3319.43,215.52
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968929.54,889684.72,3319.41,215.88
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968930.17,889684.79,3319.41,216.51
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968930.63,889684.83,3319.3,216.98
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968930.98,889684.87,3319.27,217.33
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968931.17,889684.89,3319.14,217.52
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968931.31,889684.91,3319.11,217.66
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968933.83,889685.17,3318.04,220.19
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968934.01,889685.19,3318.05,220.38
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968934.72,889685.26,3317.82,221.09
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968934.94,889685.29,3317.69,221.31
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968936.77,889685.48,3317.8,223.15
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968936.82,889685.48,3317.8,223.2
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968936.88,889685.49,3317.81,223.26
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968936.89,889685.49,3317.8,223.27
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968936.99,889685.5,3317.8,223.37
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968939.29,889685.74,3317.79,225.68
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968940.04,889685.82,3317.82,226.44
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968940.93,889685.91,3318.03,227.33
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968941.89,889686.02,3317.88,228.3
L32210 001+0.0801,Clark Fork,"4 miles southeast of Bonner/Turah, Montana",6/30/2016,Upstream,968942.42,889686.07,3317.82,228.83
