Bridge_structure_number,Stream_name,Location,Date,Side_of_bridge,Northing_iFT,Easting_iFT,Elevation_iFT,Distance_iFT
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292924.530,3282875.960,1867.66,567.42
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292923.500,3282876.790,1866.77,568.75
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292923.320,3282876.930,1866.56,568.97
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292923.190,3282877.040,1866.60,569.14
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292922.760,3282877.380,1866.97,569.69
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292922.410,3282877.660,1867.40,570.14
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292919.380,3282880.110,1868.48,574.04
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292918.520,3282880.800,1868.04,575.14
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292918.050,3282881.170,1868.55,575.74
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292916.370,3282882.530,1868.90,577.90
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292915.780,3282883.000,1869.34,578.65
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292915.070,3282883.580,1870.06,579.57
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292914.400,3282884.120,1870.95,580.43
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292913.810,3282884.590,1871.04,581.19
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292912.280,3282885.820,1872.86,583.15
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292912.110,3282885.960,1872.77,583.37
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292911.960,3282886.080,1873.03,583.56
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292911.600,3282886.370,1873.78,584.02
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292911.110,3282886.760,1873.58,584.65
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292910.900,3282886.930,1873.56,584.92
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292909.260,3282888.250,1873.35,587.02
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292907.690,3282889.520,1874.47,589.04
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292906.790,3282890.240,1874.70,590.20
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292906.020,3282890.870,1874.76,591.19
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292903.270,3282893.080,1876.94,594.72
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292901.510,3282894.490,1877.31,596.97
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292901.210,3282894.740,1877.49,597.37
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292897.010,3282898.120,1879.17,602.76
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292895.930,3282898.990,1879.14,604.14
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292895.460,3282899.370,1879.12,604.75
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292892.260,3282901.940,1879.84,608.85
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292891.240,3282902.770,1879.18,610.17
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292888.330,3282905.110,1880.68,613.90
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292888.180,3282905.240,1880.69,614.10
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292885.180,3282907.650,1880.11,617.95
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292884.220,3282908.420,1880.25,619.18
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292884.010,3282908.590,1880.32,619.45
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292883.570,3282908.940,1880.40,620.01
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292881.690,3282910.460,1882.33,622.43
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292880.650,3282911.300,1881.82,623.77
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292880.430,3282911.470,1881.82,624.04
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292879.310,3282912.380,1881.60,625.49
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292878.750,3282912.830,1881.62,626.20
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292875.490,3282915.450,1881.70,630.39
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292874.500,3282916.250,1882.54,631.66
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292874.010,3282916.640,1882.56,632.29
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292871.300,3282918.820,1881.88,635.76
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292870.990,3282919.080,1881.85,636.17
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292870.810,3282919.220,1881.89,636.40
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292868.350,3282921.200,1881.92,639.55
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292867.990,3282921.500,1881.96,640.02
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292867.810,3282921.640,1881.97,640.25
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292867.040,3282922.260,1881.86,641.24
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292864.710,3282924.140,1881.83,644.23
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292864.110,3282924.620,1881.61,645.00
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292863.810,3282924.860,1881.63,645.39
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292861.550,3282926.680,1881.59,648.29
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292860.760,3282927.320,1881.61,649.30
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292860.240,3282927.740,1881.75,649.97
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292859.880,3282928.030,1881.66,650.44
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292858.310,3282929.290,1880.69,652.45
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292857.770,3282929.730,1880.29,653.15
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292857.380,3282930.040,1880.35,653.64
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292856.940,3282930.390,1880.20,654.21
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292856.280,3282930.930,1880.02,655.06
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292855.910,3282931.220,1880.77,655.53
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292855.500,3282931.560,1880.82,656.06
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292855.040,3282931.930,1880.24,656.65
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292854.230,3282932.580,1880.34,657.69
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292853.960,3282932.800,1880.34,658.04
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292853.650,3282933.040,1880.38,658.43
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292853.470,3282933.190,1880.37,658.66
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292852.490,3282933.980,1880.09,659.92
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292851.600,3282934.690,1879.81,661.06
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292850.920,3282935.240,1879.42,661.94
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292850.260,3282935.770,1879.20,662.78
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292849.380,3282936.480,1879.36,663.91
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292849.130,3282936.680,1879.52,664.23
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292848.950,3282936.830,1879.65,664.47
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292847.850,3282937.720,1880.08,665.88
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292847.560,3282937.950,1880.54,666.25
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292846.800,3282938.560,1880.75,667.23
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292846.410,3282938.870,1880.70,667.73
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292845.470,3282939.630,1879.61,668.93
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292845.110,3282939.920,1880.43,669.40
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292844.920,3282940.080,1881.41,669.65
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292844.750,3282940.210,1881.63,669.86
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292844.490,3282940.420,1881.43,670.19
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292844.460,3282940.450,1881.36,670.24
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292844.430,3282940.470,1881.38,670.27
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292843.780,3282940.990,1881.70,671.10
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292843.370,3282941.320,1881.25,671.63
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292843.230,3282941.430,1881.05,671.81
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292842.960,3282941.650,1880.65,672.16
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292842.830,3282941.760,1881.00,672.33
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292842.650,3282941.900,1880.96,672.56
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292842.450,3282942.060,1880.52,672.81
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292842.300,3282942.180,1880.52,673.00
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292842.060,3282942.370,1881.70,673.31
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292841.830,3282942.560,1881.81,673.61
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292841.180,3282943.090,1881.90,674.45
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292841.000,3282943.230,1881.82,674.67
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292840.840,3282943.360,1881.73,674.88
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292840.180,3282943.890,1881.91,675.73
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292839.930,3282944.090,1881.85,676.05
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292839.430,3282944.490,1881.39,676.69
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292839.200,3282944.680,1881.53,676.99
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292839.090,3282944.770,1881.26,677.13
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292838.500,3282945.240,1878.91,677.88
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292838.150,3282945.530,1880.41,678.34
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292838.000,3282945.650,1880.39,678.53
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292837.760,3282945.840,1880.40,678.84
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292837.380,3282946.150,1880.11,679.33
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292837.060,3282946.400,1880.23,679.73
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292836.750,3282946.650,1881.14,680.13
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292836.670,3282946.710,1881.20,680.23
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292836.640,3282946.740,1881.00,680.27
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292836.270,3282947.040,1879.89,680.75
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292836.180,3282947.110,1879.80,680.86
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292835.430,3282947.720,1879.83,681.83
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292834.650,3282948.350,1879.08,682.83
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292834.430,3282948.520,1878.83,683.11
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292834.260,3282948.660,1878.73,683.33
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292834.220,3282948.690,1878.60,683.38
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292834.220,3282948.690,1878.67,683.38
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292833.510,3282949.260,1878.86,684.29
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292830.490,3282951.700,1877.44,688.17
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292830.210,3282951.920,1877.33,688.53
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292829.990,3282952.100,1877.29,688.81
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292829.860,3282952.200,1877.13,688.98
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292829.070,3282952.840,1876.73,689.99
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292827.670,3282953.970,1875.97,691.79
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292826.990,3282954.510,1875.49,692.66
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292826.560,3282954.860,1875.35,693.22
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292825.700,3282955.550,1874.89,694.32
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292825.690,3282955.560,1874.87,694.33
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292825.680,3282955.570,1874.87,694.35
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292825.660,3282955.580,1874.86,694.37
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292825.640,3282955.600,1874.85,694.40
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292822.790,3282957.900,1875.26,698.06
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292822.080,3282958.470,1874.44,698.97
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292821.290,3282959.100,1874.19,699.98
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292820.560,3282959.690,1874.19,700.92
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292820.380,3282959.830,1873.98,701.15
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292817.670,3282962.020,1874.08,704.63
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292817.380,3282962.250,1874.03,705.00
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292817.130,3282962.460,1873.82,705.33
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292816.900,3282962.640,1873.93,705.62
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292816.490,3282962.970,1872.93,706.15
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292816.120,3282963.270,1872.67,706.62
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292815.820,3282963.510,1872.20,707.01
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292815.750,3282963.560,1872.08,707.09
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292815.690,3282963.610,1872.11,707.17
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292815.260,3282963.960,1872.33,707.73
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292815.140,3282964.060,1873.29,707.88
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292814.820,3282964.320,1873.35,708.29
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292814.300,3282964.730,1876.92,708.96
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292814.070,3282964.920,1877.01,709.26
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292813.720,3282965.200,1872.83,709.70
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292813.160,3282965.650,1878.86,710.42
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292812.730,3282966.000,1879.66,710.98
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292812.120,3282966.490,1878.63,711.76
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292812.010,3282966.580,1878.93,711.90
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292810.920,3282967.450,1879.99,713.30
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292810.920,3282967.460,1879.98,713.31
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292810.910,3282967.460,1880.01,713.32
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292810.910,3282967.460,1880.02,713.32
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292810.910,3282967.460,1879.98,713.32
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292810.900,3282967.470,1879.98,713.33
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292810.900,3282967.470,1879.99,713.33
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292810.850,3282967.510,1880.04,713.39
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292802.080,3282974.570,1883.09,724.65
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292777.470,3282994.400,1886.87,756.26
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292744.410,3283021.020,1893.79,798.70
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292742.920,3283022.220,1893.93,800.62
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292742.630,3283022.450,1894.10,800.99
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292741.660,3283023.240,1894.37,802.24
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292737.120,3283026.890,1898.54,808.06
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292736.420,3283027.450,1898.77,808.96
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292726.520,3283035.430,1905.66,821.67
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292725.480,3283036.260,1906.03,823.00
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292723.720,3283037.690,1906.73,825.27
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292719.210,3283041.310,1907.63,831.06
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292715.280,3283044.480,1909.52,836.10
P00026001+02341,Yellowstone River,"At Sidney, Montana",9/16/2021,Downstream,1292715.130,3283044.600,1909.56,836.30
S00205013+00791,Baker Creek," 2 miles southeast Manhattan, Montana",9/30/2021,Upstream,584122.274,1511077.415,4260.00,7.00
S00205013+00791,Baker Creek," 2 miles southeast Manhattan, Montana",9/30/2021,Upstream,584122.163,1511077.568,4259.78,7.19
S00205013+00791,Baker Creek," 2 miles southeast Manhattan, Montana",9/30/2021,Upstream,584122.054,1511077.719,4259.80,7.38
S00205013+00791,Baker Creek," 2 miles southeast Manhattan, Montana",9/30/2021,Upstream,584121.090,1511079.050,4259.35,9.02
S00205013+00791,Baker Creek," 2 miles southeast Manhattan, Montana",9/30/2021,Upstream,584119.634,1511081.060,4258.80,11.50
S00205013+00791,Baker Creek," 2 miles southeast Manhattan, Montana",9/30/2021,Upstream,584118.839,1511082.159,4258.57,12.86
S00205013+00791,Baker Creek," 2 miles southeast Manhattan, Montana",9/30/2021,Upstream,584118.234,1511082.994,4257.30,13.89
S00205013+00791,Baker Creek," 2 miles southeast Manhattan, Montana",9/30/2021,Upstream,584117.490,1511084.022,4257.09,15.16
S00205013+00791,Baker Creek," 2 miles southeast Manhattan, Montana",9/30/2021,Upstream,584116.974,1511084.735,4257.27,16.04
S00205013+00791,Baker Creek," 2 miles southeast Manhattan, Montana",9/30/2021,Upstream,584116.516,1511085.367,4257.27,16.82
S00205013+00791,Baker Creek," 2 miles southeast Manhattan, Montana",9/30/2021,Upstream,584115.867,1511086.264,4257.42,17.93
S00205013+00791,Baker Creek," 2 miles southeast Manhattan, Montana",9/30/2021,Upstream,584115.143,1511087.264,4257.56,19.16
S00205013+00791,Baker Creek," 2 miles southeast Manhattan, Montana",9/30/2021,Upstream,584114.454,1511088.215,4257.53,20.33
S00205013+00791,Baker Creek," 2 miles southeast Manhattan, Montana",9/30/2021,Upstream,584113.933,1511088.934,4257.37,21.22
S00205013+00791,Baker Creek," 2 miles southeast Manhattan, Montana",9/30/2021,Upstream,584113.468,1511089.576,4257.61,22.01
S00205013+00791,Baker Creek," 2 miles southeast Manhattan, Montana",9/30/2021,Upstream,584113.043,1511090.163,4257.85,22.74
S00205013+00791,Baker Creek," 2 miles southeast Manhattan, Montana",9/30/2021,Upstream,584112.760,1511090.554,4258.04,23.22
S00205013+00791,Baker Creek," 2 miles southeast Manhattan, Montana",9/30/2021,Upstream,584112.321,1511091.160,4258.53,23.97
S00205013+00791,Baker Creek," 2 miles southeast Manhattan, Montana",9/30/2021,Upstream,584111.372,1511092.470,4258.60,25.59
S00205013+00791,Baker Creek," 2 miles southeast Manhattan, Montana",9/30/2021,Upstream,584111.361,1511092.486,4258.58,25.61
S00205013+00791,Baker Creek," 2 miles southeast Manhattan, Montana",9/30/2021,Upstream,584110.904,1511093.118,4258.65,26.39
S00205013+00791,Baker Creek," 2 miles southeast Manhattan, Montana",9/30/2021,Upstream,584109.793,1511094.651,4258.71,28.28
S00205013+00791,Baker Creek," 2 miles southeast Manhattan, Montana",9/30/2021,Upstream,584108.684,1511096.182,4258.83,30.17
S00205013+00791,Baker Creek," 2 miles southeast Manhattan, Montana",9/30/2021,Upstream,584108.043,1511097.069,4258.70,31.27
S00205013+00791,Baker Creek," 2 miles southeast Manhattan, Montana",9/30/2021,Upstream,584107.764,1511097.453,4258.70,31.74
S00205013+00791,Baker Creek," 2 miles southeast Manhattan, Montana",9/30/2021,Upstream,584106.126,1511099.716,4258.89,34.53
S00205013+00791,Baker Creek," 2 miles southeast Manhattan, Montana",9/30/2021,Upstream,584104.407,1511102.090,4259.12,37.46
S00205013+00791,Baker Creek," 2 miles southeast Manhattan, Montana",9/30/2021,Upstream,584103.722,1511103.036,4259.39,38.63
S00205013+00791,Baker Creek," 2 miles southeast Manhattan, Montana",9/30/2021,Upstream,584103.234,1511103.710,4259.58,39.46
S00205013+00791,Baker Creek," 2 miles southeast Manhattan, Montana",9/30/2021,Upstream,584102.716,1511104.424,4259.71,40.35
S00205013+00791,Baker Creek," 2 miles southeast Manhattan, Montana",9/30/2021,Upstream,584102.442,1511104.803,4259.92,40.81
S00205013+00791,Baker Creek," 2 miles southeast Manhattan, Montana",9/30/2021,Upstream,584101.891,1511105.564,4260.09,41.75
S00205013+00791,Baker Creek," 2 miles southeast Manhattan, Montana",9/30/2021,Upstream,584101.057,1511106.717,4260.09,43.18
S00205013+00791,Baker Creek," 2 miles southeast Manhattan, Montana",9/30/2021,Upstream,584100.496,1511107.491,4259.84,44.13
S00205013+00791,Baker Creek," 2 miles southeast Manhattan, Montana",9/30/2021,Upstream,584100.221,1511107.871,4259.93,44.60
S00205013+00791,Baker Creek," 2 miles southeast Manhattan, Montana",9/30/2021,Upstream,584099.471,1511108.906,4259.49,45.88
S00205013+00791,Baker Creek," 2 miles southeast Manhattan, Montana",9/30/2021,Upstream,584098.644,1511110.048,4259.27,47.29
S00205013+00791,Baker Creek," 2 miles southeast Manhattan, Montana",9/30/2021,Upstream,584098.098,1511110.803,4259.06,48.22
S00205013+00791,Baker Creek," 2 miles southeast Manhattan, Montana",9/30/2021,Upstream,584097.620,1511111.462,4259.04,49.04
S00205013+00791,Baker Creek," 2 miles southeast Manhattan, Montana",9/30/2021,Upstream,584097.254,1511111.968,4259.07,49.66
S00205013+00791,Baker Creek," 2 miles southeast Manhattan, Montana",9/30/2021,Upstream,584096.504,1511113.003,4260.60,50.94
S00205013+00791,Baker Creek," 2 miles southeast Manhattan, Montana",9/30/2021,Upstream,584095.964,1511113.750,4261.10,51.86
S00205013+00791,Baker Creek," 2 miles southeast Manhattan, Montana",9/30/2021,Upstream,584095.283,1511114.690,4261.29,53.02
